symbol,crc,provider_kind,provider_modules,provider_module_count,consumer_modules,consumer_module_count,import_record_count,in_kernel_base,in_kernel_mtk,in_kernel_nothing,in_device_base,in_device_mtk,in_device_mtk_union,in_kernel_nothing_union,in_any_published_nothing_list,selected_consumers
of_get_named_gpio_flags,0xb9ab15e7,KERNEL_OR_BUILTIN,,0,aw36515;aw36518;aw36518_v2;aw883xx_driver;ccci_md_all;connfem;conninfra;extcon_mtk_usb;fingerprint;fmradio_drv_connac2x;focaltech_touch_spi_ft3680;hynitron;leds_ln2403;leds_rgb_aw2013;mt6369_accdet;sc851x_charger;sc8571_charger;snd_soc_tfa98xx;spi_tiny_co5300_lcd;yft_devinfo;yft_tiny2c_usb,21,21,0,1,0,0,1,1,1,1,aw36515;aw36518;aw36518_v2;aw883xx_driver;focaltech_touch_spi_ft3680
of_get_next_child,0x96461ca6,KERNEL_OR_BUILTIN,,0,aw36515;aw36518;aw36518_v2;clkbuf;connfem;emi_fake_eng;fhctl;last_bus;md_cooling_all;mediatek_drm;met;mtk_pmic_keys;mtu3;phy_mtk_xsphy;pinctrl_mtk_v2,15,15,0,1,0,0,1,1,1,1,aw36515;aw36518;aw36518_v2
of_property_read_string,0x000c9569,KERNEL_OR_BUILTIN,,0,adsp;aee_aed;apu_top;apusys;aw883xx_driver;backlight_cooling;bt_drv_6878;ccd_rpmsg;clk_common;clkbuf;conninfra;extcon_mtk_usb;fhctl;gz_virtio_mod;imgsensor;last_bus;lpm_gov_MHSP;mali_kbase_mt6878_r44;mediatek_drm;mediatek_drm_panel_drv;met;mrdump;mt6375_charger;mtk_cam_isp7sp;mtk_charger_framework;mtk_chg_type_det;mtk_cm_mgr;mtk_irtx_pwm;mtk_lpm;mtk_lpm_dbg_common_v2;mtk_mml;mtk_pd_adapter;mtk_socinfo;mtk_vcodec_dec_v1;mtk_vcodec_enc_v1;mtk_vcu;mtk_vmm_notifier;regulator_vibrator;sc8571_charger;scp;sec_rng;smpu;snd_soc_mt6878_afe;system_heap;tcpc_class;vcp;wlan_drv_gen4m_6878;yft_devinfo,48,48,0,1,0,0,1,1,1,1,aw883xx_driver
of_property_read_variable_u32_array,0x94a3f9c7,KERNEL_OR_BUILTIN,,0,8250_mtk;adsp;aee_hangdet;apu_top;apusys;aw36515;aw36518;aw36518_v2;aw883xx_driver;board_temp;bootprof;cache_parity;camera_dpe_isp7sp;can_dev;ccci_ccif;ccci_dpmaif;ccci_fsm_scp;ccci_md_all;ccci_util_lib;charger_cooling;clk_bringup;clk_common;clkbuf;cmdq_sec_drv;cmdq_test;connfem;conninfra;connscp;cpufreq_sugov_ext;cpuqos_v3;dbgtop_drm;emi;emi_fake_eng;emi_mpu;extcon_mtk_usb;fhctl;flashlight;fmradio_drv_connac2x;focaltech_touch_spi_ft3680;ged;gps_drv_dl_v051;gpueb;gz_irq_mod;gz_log_mod;gz_trusty_mod;gz_virtio_mod;hci_uart;hynitron;i2c_mt65xx;imgsensor;last_bus;leds_rgb_aw2013;log_store;lpm_gov_MHSP;mali_kbase_mt6878_r44;mali_prot_alloc_mt6878_r44;mcupm;mdp_drv_mt6878;mediatek_drm;mediatek_drm_gateic;mediatek_drm_panel_drv;met;mmqos_common;monitor_hang;mrdump;mt6315_regulator;mt6363_regulator;mt6369_accdet;mt6369_regulator;mt6375_auxadc;mt6375_battery;mt6375_charger;mt6878_mt6369;mtk_aie;mtk_battery_oc_throttling;mtk_bp_thl;mtk_btcvsd;mtk_cam_isp7sp;mtk_ccuv;mtk_charger_framework;mtk_chg_type_det;mtk_cm_ipi;mtk_cm_mgr;mtk_cm_mgr_mt6878;mtk_cmdq_drv_ext;mtk_cpu_power_throttling;mtk_disp_sec;mtk_dpc;mtk_dramc;mtk_dvfsrc;mtk_dvfsrc_helper;mtk_dynamic_loading_throttling;mtk_fpsgo;mtk_gpu_power_throttling;mtk_gpu_qos;mtk_gpufreq_mt6878;mtk_gpufreq_wrapper;mtk_imgsys_cmdq;mtk_imgsys_isp7sp;mtk_imgsys_v4l2;mtk_iommu;mtk_irtx_pwm;mtk_jpeg;mtk_low_battery_throttling;mtk_lpm;mtk_lpm_dbg_common_v2;mtk_mbox_mailbox;mtk_md_power_throttling;mtk_mmc;mtk_mmdvfs;mtk_mmdvfs_debug;mtk_mmdvfs_v3;mtk_mminfra_debug;mtk_mminfra_imax;mtk_mml;mtk_pd_adapter;mtk_pd_charging;mtk_peak_power_budget;mtk_pep;mtk_pep40;mtk_pep50;mtk_perf_common;mtk_pmic_keys;mtk_pwm;mtk_qos;mtk_scp_audiocommon;mtk_scpsys;mtk_scpsys_bringup;mtk_smi;mtk_smi_dbg;mtk_sp_spk_amp;mtk_spmi_pmic_adc;mtk_ssc;mtk_uart_apdma;mtk_vcodec_dec_v1;mtk_vcodec_enc_v1;mtk_vcu;mtk_vmm_isp71_regulator;mtk_vmm_notifier;mtu3;panel_ky_vtdr6115_dphy_cmd;pda_drv_mt6878;phy_mtk_ufs;pinctrl_mtk_v2;pmic_lbat_service;pmic_lvsys_notify;reboot_mode;regulator_vibrator;reset_ti_syscon;rt4831a_drv;rt5133_regulator;rt_pd_manager;rtc_mt6685;sapu;sc851x_charger;sc8571_charger;scheduler;scp;smpu;snd_soc_audiodsp_common;snd_soc_mt6369;snd_soc_mt6878_afe;snd_soc_mtk_common;snd_soc_mtk_scp_ultra;soc_temp_lvts;spmi_mtk_mpu;spmi_mtk_pmif;sspm_v3;st21nfc;syscon_reboot_mode;system_heap;tcpc_class;teeperf;thermal_generic_adc;thermal_interface;tmem_ffa;uarthub_drv;ufs_mediatek_mod;usb_offload;vcp;wlan_drv_gen4m_6878;xhci_mtk_hcd_v2,182,182,0,1,0,0,1,1,1,1,aw36515;aw36518;aw36518_v2;aw883xx_driver;focaltech_touch_spi_ft3680
pm_runtime_enable,0x6a902ced,KERNEL_OR_BUILTIN,,0,8250_mtk;apu_top;apusys;aw36515;aw36518;aw36518_v2;camera_dpe_isp7sp;ccci_md_all;clk_common;clk_disable_unused;cmdq_sec_drv;conninfra;dw9781c;hci_uart;mali_kbase_mt6878_r44;mdp_drv_mt6878;mediatek_drm;mtk_aie;mtk_cam_isp7sp;mtk_ccuv;mtk_cmdq_drv_ext;mtk_dpc;mtk_imgsys_v4l2;mtk_iommu;mtk_ipesys_me;mtk_jpeg;mtk_mmc;mtk_mmdvfs_v3;mtk_mminfra_debug;mtk_mml;mtk_pm_domain_disable_unused;mtk_scpsys_bringup;mtk_smi;mtk_vcodec_dec_v1;mtk_vcodec_enc_v1;mtk_vmm_notifier;mtu3;pda_drv_mt6878;snd_soc_audiodsp_common;snd_soc_mt6878_afe;snd_soc_mtk_scp_ultra;spi_mt65xx;ufs_mediatek_mod;usbnet;vcp;xhci_mtk_hcd_v2,46,46,0,1,0,0,1,1,1,1,aw36515;aw36518;aw36518_v2
pm_runtime_force_resume,0xc4585928,KERNEL_OR_BUILTIN,,0,aw36518;aw36518_v2;dw9781c;mtk_cam_isp7sp;mtk_iommu;mtk_mmc,6,6,0,1,0,0,1,1,1,1,aw36518;aw36518_v2
pm_runtime_force_suspend,0xe47cf318,KERNEL_OR_BUILTIN,,0,aw36518;aw36518_v2;dw9781c;mtk_cam_isp7sp;mtk_iommu;mtk_mmc,6,6,0,1,0,0,1,1,1,1,aw36518;aw36518_v2
pm_wakeup_ws_event,0x43b33a8d,KERNEL_OR_BUILTIN,,0,bt_drv_6878;ccci_md_all;ccmni;focaltech_touch_spi_ft3680;microarray_fp_tee;mt6369_accdet;mtk_vow;sensorhub;st21nfc;usb_boost;wlan_drv_gen4m_6878,11,11,0,1,0,0,1,1,1,1,focaltech_touch_spi_ft3680
power_supply_get_by_name,0x60e98d99,KERNEL_OR_BUILTIN,,0,aw883xx_driver;ccci_md_all;charger_cooling;extcon_mtk_usb;imgsensor;leds_rgb_aw2013;mt6375_auxadc;mt6375_battery;mt6375_charger;mtk_cg_peak_power_throttling;mtk_charger_framework;mtk_dynamic_loading_throttling;mtk_low_battery_throttling;mtk_mbraink;mtk_pbm;mtk_pd_charging;mtk_peak_power_budget;mtk_pep;mtk_pep40;mtk_pep50;mtk_perf_common;mtk_spmi_pmic_adc;mtu3;sh366003_fg;tcpc_class,25,25,0,1,0,0,1,1,1,1,aw883xx_driver
power_supply_get_property,0xd351924c,KERNEL_OR_BUILTIN,,0,aw883xx_driver;ccci_md_all;extcon_mtk_usb;leds_rgb_aw2013;mt6375_auxadc;mt6375_battery;mt6375_charger;mtk_bp_thl;mtk_cg_peak_power_throttling;mtk_charger_framework;mtk_dynamic_loading_throttling;mtk_low_battery_throttling;mtk_mbraink;mtk_pbm;mtk_pd_charging;mtk_peak_power_budget;mtk_pep;mtk_pep40;mtk_pep50;mtk_perf_common;mtk_spmi_pmic_adc;sh366003_fg;tcpc_class,23,23,0,1,0,0,1,1,1,1,aw883xx_driver
prepare_to_wait_event,0x8c26d495,KERNEL_OR_BUILTIN,,0,adsp;apusys;atf_logger;audio_ipi;bluetooth;bt_drv_6878;ccci_dpmaif;ccci_md_all;ccci_util_lib;ccd_rpmsg;cfg80211;conninfra;connscp;cqhci;drm_display_helper;fingerprint;fmradio_drv_connac2x;focaltech_touch_spi_ft3680;gps_drv_dl_v051;gz_ipc_mod;hci_uart;hf_manager;hidp;ieee802154;mali_kbase_mt6878_r44;mddp;mdp_drv_mt6878;mediatek_drm;microarray_fp_tee;mmqos_common;monitor_hang;mt6375_battery;mtk_aie;mtk_bp_thl;mtk_btcvsd;mtk_c2ps;mtk_cam_isp7sp;mtk_ccuv;mtk_charger_framework;mtk_chg_type_det;mtk_cmdq_drv_ext;mtk_dpc;mtk_dynamic_loading_throttling;mtk_fpsgo;mtk_hcp;mtk_imgsys_v4l2;mtk_low_battery_throttling;mtk_mml;mtk_pep50;mtk_soc_offload_common;mtk_vcodec_common;mtk_vcodec_dec_v1;mtk_vcodec_enc_v1;mtk_vcu;mtk_vow;pda_drv_mt6878;powerhal_cpu_ctrl;rfkill;scp;slcan;snd_soc_audiodsp_common;system_heap;tcpc_class;tcpc_mt6375;tkcore;touch_boost;usbserial;wlan_drv_gen4m_6878;wmt_chrdev_wifi_connac2;wwan;yft_tpd_gesture,71,72,0,1,0,0,1,1,1,1,focaltech_touch_spi_ft3680
proc_create_data,0x7ae3018a,KERNEL_OR_BUILTIN,,0,apusys;cpudvfs;extcon_mtk_usb;focaltech_touch_spi_ft3680;gz_log_mod;hf_manager;iommu_debug;mtk_battery_oc_throttling;mtk_cam_isp7sp;mtk_charger_framework;mtk_heap_debug;mtk_lpm;mtk_swpm;mux_switch;phy_mtk_xsphy;pinctrl_mtk_common_v2_debug;tkcore;usb_logger;xhci_mtk_hcd_v2,19,19,0,1,0,0,1,1,1,1,focaltech_touch_spi_ft3680
proc_remove,0xce01cfc4,KERNEL_OR_BUILTIN,,0,8021q;apusys;blocktag;bt_drv_6878;conninfra;focaltech_touch_spi_ft3680;gps_drv_dl_v051;gz_log_mod;log_store;mediatek_drm;met;mmprofile;mtk_cam_isp7sp;mtk_hcp;mtk_heap_debug;mtk_lpm;mtk_printk_ctrl;mtk_swpm;mux_switch;phy_mtk_xsphy;pidmap;tkcore;uarthub_drv;usb_logger;xhci_mtk_hcd_v2,25,25,0,1,0,0,1,1,1,1,focaltech_touch_spi_ft3680
queue_delayed_work_on,0xbf57e89e,KERNEL_OR_BUILTIN,,0,adsp;apu_top;apusys;aw883xx_driver;bluetooth;bt_drv_6878;c2k_usb;can_dev;ccci_md_all;ccmni;cdc_acm;cfg80211;cpuqos_v3;extcon_mtk_usb;focaltech_touch_spi_ft3680;hci_uart;load_track;mac80211;mali_kbase_mt6878_r44;mdp_drv_mt6878;met;mmqos_common;mrdump;mt6363_regulator;mt6369_regulator;mt6375_charger;mtk_cm_mgr;mtk_cm_mgr_mt6878;mtk_gpu_qos;mtk_jpeg;mtk_perf_common;pd_dbg_info;pmic_lbat_service;r8152;rfkill;sensorhub;sh366003_fg;snd_soc_tfa98xx;spi_tiny_co5300_lcd;tcpc_class;tcpc_mt6375;tipc;tmem_ffa;trace_mmstat;ufs_mediatek_mod;usb_meta;wlan_drv_gen4m_6878,47,48,0,1,0,0,1,1,1,1,aw883xx_driver;focaltech_touch_spi_ft3680
queue_work_on,0x732ac580,KERNEL_OR_BUILTIN,,0,8250_mtk;adsp;aee_aed;aee_hangdet;apu_top;apusys;blocktag;bluetooth;bt_drv_6878;btsdio;bus_parity;c2k_usb;cache_parity;camera_dpe_isp7sp;ccci_ccif;ccci_fsm_scp;ccci_md_all;cfg80211;cmdq_sec_drv;connadp;conninfra;connscp;dbg_error_flag;drm_display_helper;dw9781c;emi_mpu;fmradio_drv_connac2x;focaltech_touch_spi_ft3680;ged;gpueb;gzvm;hci_uart;hidp;hynitron;l2tp_core;mac80211;mac802154;mali_kbase_mt6878_r44;mcupm;mddp;mdp_drv_mt6878;mediatek_drm;microarray_fp_tee;mt6369_accdet;mt6375_auxadc;mt6375_battery;mt6375_charger;mtk_aie;mtk_bp_thl;mtk_cam_isp7sp;mtk_cg_peak_power_throttling;mtk_cmdq_drv_ext;mtk_core_ctl;mtk_fpsgo;mtk_imgsys_v4l2;mtk_low_battery_throttling;mtk_lpm;mtk_lpm_dbg_common_v2;mtk_mbraink;mtk_mmc;mtk_mmdvfs_debug;mtk_mmdvfs_v3;mtk_mml;mtk_peak_power_budget;mtk_swpm_dbg_v6878;mtk_u_ether;mtk_vcodec_common;mtk_vcodec_dec_v1;mtk_vcodec_enc_v1;mtu3;nfc;phy_mtk_xsphy;regulator_vibrator;rfkill;rtc_mt6685;scheduler;scp;sensorhub;slcan;smpu;sspm_v3;st21nfc;tcpc_class;tipc;touch_boost;uarthub_drv;ufs_mediatek_mod;usb_boost;usb_meta;usbnet;usbserial;vcp;wlan_drv_gen4m_6878;zsmalloc,94,95,0,1,0,0,1,1,1,1,focaltech_touch_spi_ft3680
regmap_read,0xe4fcaad8,KERNEL_OR_BUILTIN,,0,aw36515;aw36518;aw36518_v2;ccci_dpmaif;ccci_md_all;clk_chk_mt6878;clk_common;clkbuf;conninfra;gps_drv_dl_v051;leds_rgb_aw2013;log_store;mt6315_regulator;mt6338_core;mt6363_regulator;mt6369_accdet;mt6369_regulator;mt6375;mt6375_adc;mt6375_auxadc;mt6375_battery;mt6375_charger;mt6878_mt6369;mtk_battery_oc_throttling;mtk_charger_framework;mtk_dvfsrc_helper;mtk_dynamic_loading_throttling;mtk_iommu;mtk_pmic_keys;mtk_scpsys;mtk_spmi_pmic;mtk_spmi_pmic_adc;mtu3;nvmem_mt635x_efuse;phy_mtk_xsphy;pinctrl_mtk_v2;pmic_lbat_service;pmic_temp;reset_ti_syscon;rt5133_regulator;rt6160_regulator;rtc_mt6685;sc851x_charger;sc8571_charger;scp;snd_soc_audiodsp_common;snd_soc_mt6369;snd_soc_mt6878_afe;snd_soc_mtk_common;snd_soc_mtk_scp_ultra;snd_soc_tfa98xx,51,51,0,1,0,0,1,1,1,1,aw36515;aw36518;aw36518_v2
regmap_update_bits_base,0xb1d8e449,KERNEL_OR_BUILTIN,,0,aw36515;aw36518;aw36518_v2;clk_common;clkbuf;conninfra;leds_rgb_aw2013;mediatek_drm;mt6315_regulator;mt6363_regulator;mt6369_accdet;mt6369_regulator;mt6375_adc;mt6375_auxadc;mt6375_battery;mt6375_charger;mt6685_audclk;mt6878_mt6369;mtk_battery_oc_throttling;mtk_btcvsd;mtk_charger_framework;mtk_dynamic_loading_throttling;mtk_pmic_keys;mtk_pmic_oc_debug;mtk_pwm;mtk_scpsys;mtk_spmi_pmic;mtk_spmi_pmic_adc;mtu3;pinctrl_mtk_v2;pmic_lbat_service;pmic_lvsys_notify;reset_ti_syscon;rt5133_regulator;rt6160_regulator;rtc_mt6685;scp;snd_soc_mt6369;snd_soc_mt6878_afe;snd_soc_mtk_common;snd_soc_mtk_scp_ultra;syscon_reboot_mode;xhci_mtk_hcd_v2,43,43,0,1,0,0,1,1,1,1,aw36515;aw36518;aw36518_v2
regmap_write,0x2971bc8d,KERNEL_OR_BUILTIN,,0,aw36515;aw36518;aw36518_v2;ccci_ccif;ccci_dpmaif;ccci_md_all;clk_common;conninfra;leds_rgb_aw2013;log_store;mt6315_regulator;mt6338_core;mt6363_regulator;mt6369_accdet;mt6369_regulator;mt6375;mt6375_adc;mt6375_auxadc;mt6375_battery;mt6375_charger;mtk_pmic_oc_debug;mtk_scpsys;mtk_spmi_pmic;mtk_spmi_pmic_adc;nvmem_mt635x_efuse;phy_mtk_xsphy;pinctrl_mt6363;pmic_lbat_service;pmic_lvsys_notify;rt5133_regulator;rtc_mt6685;sc851x_charger;sc8571_charger;scp;snd_soc_mt6369;snd_soc_mt6878_afe;snd_soc_mtk_common;snd_soc_mtk_scp_ultra;snd_soc_tfa98xx,39,39,0,1,0,0,1,1,1,1,aw36515;aw36518;aw36518_v2
regulator_count_voltages,0xcebc8bd6,KERNEL_OR_BUILTIN,,0,focaltech_touch_spi_ft3680;mtk_imgsys_cmdq;mtk_mmdvfs_debug,3,3,0,1,0,0,1,1,1,1,focaltech_touch_spi_ft3680
regulator_disable,0x8b37c47c,KERNEL_OR_BUILTIN,,0,apu_top;conninfra;dw9781c;extcon_mtk_usb;focaltech_touch_spi_ft3680;imgsensor;main2_vcm;main3_vcm;main4_vcm;main_vcm;microarray_fp_tee;mt6375_auxadc;mtk_imgsys_cmdq;mtk_imgsys_v4l2;mtk_irtx_pwm;mtk_mmc;mtk_scpsys;mtk_spmi_pmic_adc;mtk_vmm_isp71_regulator;mtu3;regulator_vibrator;snd_soc_mt6369;sub_vcm;ufs_mediatek_mod,24,24,0,1,0,0,1,1,1,1,focaltech_touch_spi_ft3680
regulator_enable,0xe8decd2e,KERNEL_OR_BUILTIN,,0,apu_top;conninfra;dw9781c;extcon_mtk_usb;focaltech_touch_spi_ft3680;imgsensor;main2_vcm;main3_vcm;main4_vcm;main_vcm;microarray_fp_tee;mt6375_auxadc;mtk_imgsys_v4l2;mtk_irtx_pwm;mtk_mmc;mtk_scpsys;mtk_spmi_pmic_adc;mtk_vmm_isp71_regulator;mtu3;regulator_vibrator;scp;snd_soc_mt6369;sub_vcm;ufs_mediatek_mod,24,24,0,1,0,0,1,1,1,1,focaltech_touch_spi_ft3680
regulator_get,0x7bfbbb52,KERNEL_OR_BUILTIN,,0,apu_top;focaltech_touch_spi_ft3680;microarray_fp_tee;mtk_mmdvfs;mtk_ssc;scp;ufs_mediatek_mod;wlan_drv_gen4m_6878,8,8,0,1,0,0,1,1,1,1,focaltech_touch_spi_ft3680
regulator_put,0xe17b85db,KERNEL_OR_BUILTIN,,0,apu_top;focaltech_touch_spi_ft3680;mali_kbase_mt6878_r44,3,3,0,1,0,0,1,1,1,1,focaltech_touch_spi_ft3680
regulator_set_voltage,0xee5baf2d,KERNEL_OR_BUILTIN,,0,apu_top;ccci_md_all;conninfra;extcon_mtk_usb;focaltech_touch_spi_ft3680;imgsensor;mali_kbase_mt6878_r44;mdp_drv_mt6878;mediatek_drm;microarray_fp_tee;mmqos_common;mtk_cam_isp7sp;mtk_dvfsrc_helper;mtk_imgsys_cmdq;mtk_irtx_pwm;mtk_jpeg;mtk_mmc;mtk_mmdvfs;mtk_mmdvfs_debug;mtk_mml;mtk_ssc;mtk_vcodec_dec_v1;mtk_vcodec_enc_v1;mtk_vmm_isp71_regulator;regulator_vibrator;scp;ufs_mediatek_mod;usb_boost;wlan_drv_gen4m_6878,29,29,0,1,0,0,1,1,1,1,focaltech_touch_spi_ft3680
release_firmware,0xc6d09aa9,KERNEL_OR_BUILTIN,,0,aw883xx_driver;bt_drv_6878;btbcm;btqca;cfg80211;connfem;conninfra;fmradio_drv_connac2x;focaltech_touch_spi_ft3680;hci_uart;mali_kbase_mt6878_r44;r8152;snd_soc_tfa98xx;wlan_drv_gen4m_6878,14,14,0,1,0,0,1,1,1,1,aw883xx_driver;focaltech_touch_spi_ft3680
request_firmware,0x9c3fdf15,KERNEL_OR_BUILTIN,,0,aw883xx_driver;bt_drv_6878;btqca;cfg80211;conninfra;fmradio_drv_connac2x;focaltech_touch_spi_ft3680;hci_uart;mali_kbase_mt6878_r44;r8152;snd_soc_tfa98xx;wlan_drv_gen4m_6878,12,12,0,1,0,0,1,1,1,1,aw883xx_driver;focaltech_touch_spi_ft3680
request_threaded_irq,0x92d5838e,KERNEL_OR_BUILTIN,,0,8250_mtk;adsp;apusys;bt_drv_6878;camera_dpe_isp7sp;ccci_ccif;ccci_dpmaif;ccci_md_all;clk_common;connadp;conninfra;emi_mpu;fmradio_drv_connac2x;focaltech_touch_spi_ft3680;gps_drv_dl_v051;gz_irq_mod;hynitron;mali_kbase_mt6878_r44;mediatek_drm;microarray_fp_tee;mt6375_auxadc;mt6375_battery;mtk_lpm_plat_v1;mtk_mbox;mtk_mbox_mailbox;mtk_uart_apdma;pda_drv_mt6878;scp;smpu;spi_tiny_co5300_lcd;tkcore;uarthub_drv;vcp;wlan_drv_gen4m_6878;xhci_mtk_hcd_v2,35,35,0,1,0,0,1,1,1,1,focaltech_touch_spi_ft3680
schedule,0x01000e51,KERNEL_OR_BUILTIN,,0,apusys;audio_ipi;bt_drv_6878;ccci_dpmaif;ccci_md_all;ccci_util_lib;ccd_rpmsg;cdc_acm;cfg80211;conninfra;connscp;cqhci;fmradio_drv_connac2x;focaltech_touch_spi_ft3680;ged;gps_drv_dl_v051;gz_ipc_mod;hidp;ieee802154;mali_kbase_mt6878_r44;mddp;mediatek_drm;microarray_fp_tee;monitor_hang;mt6375_battery;mtk_bp_thl;mtk_c2ps;mtk_cam_isp7sp;mtk_charger_framework;mtk_chg_type_det;mtk_cmdq_drv_ext;mtk_core_ctl;mtk_dpc;mtk_dynamic_loading_throttling;mtk_fpsgo;mtk_imgsys_v4l2;mtk_low_battery_throttling;mtk_mml;mtk_pep50;mtk_soc_offload_common;mtk_vcodec_dec_v1;mtk_vcodec_enc_v1;mtk_vcu;mtk_vow;powerhal_cpu_ctrl;ppp_generic;rfkill;scheduler;scp;system_heap;tcpc_class;tcpc_mt6375;tkcore_drv;touch_boost;usbserial;wlan_drv_gen4m_6878;wmt_chrdev_wifi_connac2;wwan;yft_tpd_gesture,59,59,0,1,0,0,1,1,1,1,focaltech_touch_spi_ft3680
schedule_timeout,0x8ddd8aad,KERNEL_OR_BUILTIN,,0,adsp;apusys;atf_logger;audio_ipi;bluetooth;bt_drv_6878;ccci_md_all;ccd_rpmsg;conninfra;cqhci;drm_display_helper;fingerprint;fmradio_drv_connac2x;focaltech_touch_spi_ft3680;gps_drv_dl_v051;hci_uart;hf_manager;hidp;mali_kbase_mt6878_r44;mdp_drv_mt6878;mediatek_drm;mmqos_common;monitor_hang;mtk_aie;mtk_btcvsd;mtk_cam_isp7sp;mtk_ccuv;mtk_hcp;mtk_imgsys_v4l2;mtk_mml;mtk_soc_offload_common;mtk_vcodec_common;mtk_vcodec_dec_v1;mtk_vcodec_enc_v1;mtk_vcu;mtk_vow;nfc;pda_drv_mt6878;slcan;snd_soc_audiodsp_common;tcpc_class;tkcore;usbnet,43,44,0,1,0,0,1,1,1,1,focaltech_touch_spi_ft3680
snd_pcm_format_width,0xe56a9336,KERNEL_OR_BUILTIN,,0,aw883xx_driver;snd_soc_tfa98xx,2,2,0,1,0,0,1,1,1,1,aw883xx_driver
snd_soc_add_component_controls,0x63fdd47f,KERNEL_OR_BUILTIN,,0,aw883xx_driver;mtk_btcvsd;mtk_soc_offload_common;snd_soc_audiodsp_common;snd_soc_mt6369;snd_soc_mt6878_afe;snd_soc_mtk_common;snd_soc_mtk_scp_ultra;snd_soc_tfa98xx,9,9,0,1,0,0,1,1,1,1,aw883xx_driver
snd_soc_dapm_add_routes,0xb38ef37d,KERNEL_OR_BUILTIN,,0,aw883xx_driver;snd_soc_mtk_common;snd_soc_tfa98xx,3,3,0,1,0,0,1,1,1,1,aw883xx_driver
snd_soc_dapm_new_controls,0x96388807,KERNEL_OR_BUILTIN,,0,aw883xx_driver;snd_soc_mtk_common;snd_soc_tfa98xx,3,3,0,1,0,0,1,1,1,1,aw883xx_driver
snd_soc_info_volsw,0xb0fbae85,KERNEL_OR_BUILTIN,,0,aw883xx_driver;mtk_soc_offload_common;snd_soc_audiodsp_common;snd_soc_mt6369;snd_soc_mt6878_afe;snd_soc_mtk_scp_ultra,6,6,0,1,0,0,1,1,1,1,aw883xx_driver
snd_soc_register_component,0x94646ac0,KERNEL_OR_BUILTIN,,0,aw883xx_driver;mtk_soc_offload_common;snd_soc_audiodsp_common;snd_soc_mtk_scp_ultra,4,4,0,1,0,0,1,1,1,1,aw883xx_driver
snd_soc_unregister_component,0x4a46772b,KERNEL_OR_BUILTIN,,0,aw883xx_driver;snd_soc_mtk_scp_ultra;snd_soc_tfa98xx,3,3,0,1,0,0,1,1,1,1,aw883xx_driver
