symbol,crc,provider_kind,provider_modules,provider_module_count,consumer_modules,consumer_module_count,import_record_count,in_kernel_base,in_kernel_mtk,in_kernel_nothing,in_device_base,in_device_mtk,in_device_mtk_union,in_kernel_nothing_union,in_any_published_nothing_list,selected_consumers,nothing_name_status,crc_status
regmap_write,0x2971bc8d,KERNEL_OR_BUILTIN,,0,aw36515;aw36518;aw36518_v2;ccci_ccif;ccci_dpmaif;ccci_md_all;clk_common;conninfra;leds_rgb_aw2013;log_store;mt6315_regulator;mt6338_core;mt6363_regulator;mt6369_accdet;mt6369_regulator;mt6375;mt6375_adc;mt6375_auxadc;mt6375_battery;mt6375_charger;mtk_pmic_oc_debug;mtk_scpsys;mtk_spmi_pmic;mtk_spmi_pmic_adc;nvmem_mt635x_efuse;phy_mtk_xsphy;pinctrl_mt6363;pmic_lbat_service;pmic_lvsys_notify;rt5133_regulator;rtc_mt6685;sc851x_charger;sc8571_charger;scp;snd_soc_mt6369;snd_soc_mt6878_afe;snd_soc_mtk_common;snd_soc_mtk_scp_ultra;snd_soc_tfa98xx,39,39,0,1,0,0,1,1,1,1,sc851x_charger;sc8571_charger,PUBLISHED_KMI_NAME,UNPROVEN
regulator_disable,0x8b37c47c,KERNEL_OR_BUILTIN,,0,apu_top;conninfra;dw9781c;extcon_mtk_usb;focaltech_touch_spi_ft3680;imgsensor;main2_vcm;main3_vcm;main4_vcm;main_vcm;microarray_fp_tee;mt6375_auxadc;mtk_imgsys_cmdq;mtk_imgsys_v4l2;mtk_irtx_pwm;mtk_mmc;mtk_scpsys;mtk_spmi_pmic_adc;mtk_vmm_isp71_regulator;mtu3;regulator_vibrator;snd_soc_mt6369;sub_vcm;ufs_mediatek_mod,24,24,0,1,0,0,1,1,1,1,microarray_fp_tee,PUBLISHED_KMI_NAME,UNPROVEN
regulator_enable,0xe8decd2e,KERNEL_OR_BUILTIN,,0,apu_top;conninfra;dw9781c;extcon_mtk_usb;focaltech_touch_spi_ft3680;imgsensor;main2_vcm;main3_vcm;main4_vcm;main_vcm;microarray_fp_tee;mt6375_auxadc;mtk_imgsys_v4l2;mtk_irtx_pwm;mtk_mmc;mtk_scpsys;mtk_spmi_pmic_adc;mtk_vmm_isp71_regulator;mtu3;regulator_vibrator;scp;snd_soc_mt6369;sub_vcm;ufs_mediatek_mod,24,24,0,1,0,0,1,1,1,1,microarray_fp_tee,PUBLISHED_KMI_NAME,UNPROVEN
regulator_get,0x7bfbbb52,KERNEL_OR_BUILTIN,,0,apu_top;focaltech_touch_spi_ft3680;microarray_fp_tee;mtk_mmdvfs;mtk_ssc;scp;ufs_mediatek_mod;wlan_drv_gen4m_6878,8,8,0,1,0,0,1,1,1,1,microarray_fp_tee,PUBLISHED_KMI_NAME,UNPROVEN
regulator_set_voltage,0xee5baf2d,KERNEL_OR_BUILTIN,,0,apu_top;ccci_md_all;conninfra;extcon_mtk_usb;focaltech_touch_spi_ft3680;imgsensor;mali_kbase_mt6878_r44;mdp_drv_mt6878;mediatek_drm;microarray_fp_tee;mmqos_common;mtk_cam_isp7sp;mtk_dvfsrc_helper;mtk_imgsys_cmdq;mtk_irtx_pwm;mtk_jpeg;mtk_mmc;mtk_mmdvfs;mtk_mmdvfs_debug;mtk_mml;mtk_ssc;mtk_vcodec_dec_v1;mtk_vcodec_enc_v1;mtk_vmm_isp71_regulator;regulator_vibrator;scp;ufs_mediatek_mod;usb_boost;wlan_drv_gen4m_6878,29,29,0,1,0,0,1,1,1,1,microarray_fp_tee,PUBLISHED_KMI_NAME,UNPROVEN
remap_pfn_range,0xc477c1df,KERNEL_OR_BUILTIN,,0,apusys;ccci_md_all;mali_kbase_mt6878_r44;microarray_fp_tee;mmprofile;mtk_vcu;snd_soc_mtk_common;system_heap;tkcore,9,9,0,1,0,0,1,1,1,1,microarray_fp_tee;tkcore,PUBLISHED_KMI_NAME,UNPROVEN
request_threaded_irq,0x92d5838e,KERNEL_OR_BUILTIN,,0,8250_mtk;adsp;apusys;bt_drv_6878;camera_dpe_isp7sp;ccci_ccif;ccci_dpmaif;ccci_md_all;clk_common;connadp;conninfra;emi_mpu;fmradio_drv_connac2x;focaltech_touch_spi_ft3680;gps_drv_dl_v051;gz_irq_mod;hynitron;mali_kbase_mt6878_r44;mediatek_drm;microarray_fp_tee;mt6375_auxadc;mt6375_battery;mtk_lpm_plat_v1;mtk_mbox;mtk_mbox_mailbox;mtk_uart_apdma;pda_drv_mt6878;scp;smpu;spi_tiny_co5300_lcd;tkcore;uarthub_drv;vcp;wlan_drv_gen4m_6878;xhci_mtk_hcd_v2,35,35,0,1,0,0,1,1,1,1,hynitron;microarray_fp_tee;spi_tiny_co5300_lcd;tkcore,PUBLISHED_KMI_NAME,UNPROVEN
schedule,0x01000e51,KERNEL_OR_BUILTIN,,0,apusys;audio_ipi;bt_drv_6878;ccci_dpmaif;ccci_md_all;ccci_util_lib;ccd_rpmsg;cdc_acm;cfg80211;conninfra;connscp;cqhci;fmradio_drv_connac2x;focaltech_touch_spi_ft3680;ged;gps_drv_dl_v051;gz_ipc_mod;hidp;ieee802154;mali_kbase_mt6878_r44;mddp;mediatek_drm;microarray_fp_tee;monitor_hang;mt6375_battery;mtk_bp_thl;mtk_c2ps;mtk_cam_isp7sp;mtk_charger_framework;mtk_chg_type_det;mtk_cmdq_drv_ext;mtk_core_ctl;mtk_dpc;mtk_dynamic_loading_throttling;mtk_fpsgo;mtk_imgsys_v4l2;mtk_low_battery_throttling;mtk_mml;mtk_pep50;mtk_soc_offload_common;mtk_vcodec_dec_v1;mtk_vcodec_enc_v1;mtk_vcu;mtk_vow;powerhal_cpu_ctrl;ppp_generic;rfkill;scheduler;scp;system_heap;tcpc_class;tcpc_mt6375;tkcore_drv;touch_boost;usbserial;wlan_drv_gen4m_6878;wmt_chrdev_wifi_connac2;wwan;yft_tpd_gesture,59,59,0,1,0,0,1,1,1,1,microarray_fp_tee;tkcore_drv;yft_tpd_gesture,PUBLISHED_KMI_NAME,UNPROVEN
schedule_timeout,0x8ddd8aad,KERNEL_OR_BUILTIN,,0,adsp;apusys;atf_logger;audio_ipi;bluetooth;bt_drv_6878;ccci_md_all;ccd_rpmsg;conninfra;cqhci;drm_display_helper;fingerprint;fmradio_drv_connac2x;focaltech_touch_spi_ft3680;gps_drv_dl_v051;hci_uart;hf_manager;hidp;mali_kbase_mt6878_r44;mdp_drv_mt6878;mediatek_drm;mmqos_common;monitor_hang;mtk_aie;mtk_btcvsd;mtk_cam_isp7sp;mtk_ccuv;mtk_hcp;mtk_imgsys_v4l2;mtk_mml;mtk_soc_offload_common;mtk_vcodec_common;mtk_vcodec_dec_v1;mtk_vcodec_enc_v1;mtk_vcu;mtk_vow;nfc;pda_drv_mt6878;slcan;snd_soc_audiodsp_common;tcpc_class;tkcore;usbnet,43,44,0,1,0,0,1,1,1,1,fingerprint;tkcore,PUBLISHED_KMI_NAME,UNPROVEN
scnprintf,0x96848186,KERNEL_OR_BUILTIN,,0,adsp;aee_hangdet;apu_top;apusys;bootprof;cache_parity;ccci_ccif;ccci_dpmaif;ccci_md_all;ccci_util_lib;ccmni;cfg80211;device_apc_common;emi_fake_eng;extcon_mtk_usb;extdev_io_class;flashlight;ged;gz_main_mod;gz_trusty_mod;leds_ln2403;mali_kbase_mt6878_r44;mali_mgm_mt6878_r44;mddp;mdp_drv_mt6878;mediatek_drm;mt6375_battery;mt6375_charger;mtk_battery_oc_throttling;mtk_c2ps;mtk_cam_isp7sp;mtk_core_ctl;mtk_fpsgo;mtk_heap_debug;mtk_lpm_dbg_common_v2;mtk_lpm_dbg_mt6878;mtk_mbraink;mtk_mmc_dbg;mtk_sec_heap;mtk_ssc;mtk_ssc_dbg_v2;mtk_swpm_cpu_dbg_v6878;mtk_swpm_dbg_common_v1;mtk_swpm_dbg_v6878;powerhal_cpu_ctrl;scp;sec_rng;slcan;smpu;smpu_hook_v1;snd_soc_mt6369;snd_soc_mt6878_afe;snd_soc_tfa98xx;spi_tiny_co5300_lcd;st21nfc;tinysys_scmi;tipc;touch_boost;uload_ind;wlan_drv_gen4m_6878;xhci_mtk_hcd_v2;yft_devinfo;yft_gpio_keys;yft_tiny2c_usb;yft_tpd_gesture;zram,66,66,0,1,0,0,1,1,1,1,leds_ln2403;spi_tiny_co5300_lcd;yft_devinfo;yft_gpio_keys;yft_tiny2c_usb;yft_tpd_gesture,PUBLISHED_KMI_NAME,UNPROVEN
seq_lseek,0x11f8a681,KERNEL_OR_BUILTIN,,0,aee_aed;apu_top;apusys;blocktag;bluetooth;bootprof;c2ps_perf_ioctl;clk_common;cpudvfs;cpuqos_v3;extcon_mtk_usb;ged;gpueb;hf_manager;iommu_debug;log_store;mali_kbase_mt6878_r44;md_cooling_all;mdp_drv_mt6878;met;mmqos_common;mrdump;mtk_charger_framework;mtk_cmdq_drv_ext;mtk_core_ctl;mtk_gpu_qos;mtk_gpufreq_wrapper;mtk_heap_debug;mtk_icc_core;mtk_ioctl_powerhal;mtk_ioctl_touch_boost;mtk_lpm;mtk_mdpm;mtk_mmc_dbg;mtk_mmdvfs_debug;mtk_mml;mtk_pbm;mtk_peak_power_budget;mtk_perf_ioctl;mtk_perf_ioctl_magt;mtk_printk_ctrl;mtk_smi_dbg;mtk_swpm;mtu3;mux_switch;phy_mtk_xsphy;pidmap;pinctrl_mtk_common_v2_debug;rfcomm;scheduler;scp;sec;tcpc_class;thermal_interface;trace_mmstat;ufs_mediatek_dbg;usb_logger;vcp;xhci_mtk_hcd_v2;yft_devinfo,60,61,0,1,0,0,1,1,1,1,yft_devinfo,PUBLISHED_KMI_NAME,UNPROVEN
seq_open,0x282ef6fb,KERNEL_OR_BUILTIN,,0,apusys;blocktag;ged;mali_kbase_mt6878_r44;met;mtk_lpm;mtk_swpm;yft_devinfo,8,8,0,1,0,0,1,1,1,1,yft_devinfo,PUBLISHED_KMI_NAME,UNPROVEN
seq_printf,0x04be4820,KERNEL_OR_BUILTIN,,0,8021q;aee_aed;apu_top;apusys;blocktag;bluetooth;bootprof;can;can_bcm;clk_common;cpudvfs;drm_display_helper;fhctl;ged;gpueb;hf_manager;iommu_debug;l2tp_ppp;log_store;mali_kbase_mt6878_r44;md_cooling_all;mdp_drv_mt6878;mmqos_common;mrdump;mtk_charger_framework;mtk_cmdq_drv_ext;mtk_gpu_qos;mtk_gpufreq_wrapper;mtk_heap_debug;mtk_icc_core;mtk_mdpm;mtk_mmc_dbg;mtk_mmdvfs_debug;mtk_mml;mtk_pbm;mtk_peak_power_budget;mtk_printk_ctrl;mtk_sec_heap;mtk_smi_dbg;mtu3;mux_switch;phy_mtk_xsphy;pidmap;pinctrl_mtk_common_v2_debug;pinctrl_mtk_v2;rfcomm;scp;spmi_mtk_pmif;system_heap;tcpc_class;thermal_interface;trace_mmstat;ufs_mediatek_dbg;usb_logger;usbserial;xhci_mtk_hcd_v2;yft_devinfo,57,58,0,1,1,0,1,1,1,1,yft_devinfo,PUBLISHED_KMI_NAME,UNPROVEN
seq_read,0xd963f308,KERNEL_OR_BUILTIN,,0,aee_aed;apu_top;apusys;blocktag;bluetooth;bootprof;c2ps_perf_ioctl;clk_common;cpudvfs;cpuqos_v3;extcon_mtk_usb;fhctl;ged;gpueb;hf_manager;iommu_debug;log_store;mali_kbase_mt6878_r44;md_cooling_all;mdp_drv_mt6878;met;mmqos_common;mrdump;mtk_charger_framework;mtk_cmdq_drv_ext;mtk_core_ctl;mtk_gpu_qos;mtk_gpufreq_wrapper;mtk_heap_debug;mtk_icc_core;mtk_ioctl_powerhal;mtk_ioctl_touch_boost;mtk_lpm;mtk_mdpm;mtk_mmc_dbg;mtk_mmdvfs_debug;mtk_mml;mtk_pbm;mtk_peak_power_budget;mtk_perf_ioctl;mtk_perf_ioctl_magt;mtk_printk_ctrl;mtk_smi_dbg;mtk_swpm;mtu3;mux_switch;phy_mtk_xsphy;pidmap;pinctrl_mtk_common_v2_debug;rfcomm;scheduler;scp;sec;spmi_mtk_pmif;tcpc_class;thermal_interface;trace_mmstat;ufs_mediatek_dbg;usb_logger;vcp;xhci_mtk_hcd_v2;yft_devinfo,62,63,0,1,0,0,1,1,1,1,yft_devinfo,PUBLISHED_KMI_NAME,UNPROVEN
seq_release,0xcdd6b02a,KERNEL_OR_BUILTIN,,0,apusys;blocktag;ged;mali_kbase_mt6878_r44;met;mtk_lpm;mtk_swpm;pinctrl_mtk_common_v2_debug;sec;yft_devinfo,10,10,0,1,0,0,1,1,1,1,yft_devinfo,PUBLISHED_KMI_NAME,UNPROVEN
sg_alloc_table,0x3a2f6702,KERNEL_OR_BUILTIN,,0,apusys;camera_dpe_isp7sp;mali_dmabuf_test_mt6878_r44;mtk_aie;mtk_sec_heap;mtk_vcodec_common;system_heap;tkcore;tmem_ffa,9,9,0,1,0,0,1,1,1,1,tkcore,PUBLISHED_KMI_NAME,UNPROVEN
sg_alloc_table_from_pages_segment,0x84f227df,KERNEL_OR_BUILTIN,,0,apusys;gz_main_mod;mediatek_drm;mtk_aie;tkcore,5,5,0,1,0,0,1,1,1,1,tkcore,PUBLISHED_KMI_NAME,UNPROVEN
sg_free_table,0x7f5b4fe4,KERNEL_OR_BUILTIN,,0,apusys;camera_dpe_isp7sp;mali_dmabuf_test_mt6878_r44;mediatek_drm;mtk_aie;mtk_sec_heap;mtk_vcodec_common;system_heap;tkcore;tmem_ffa,10,10,0,1,0,0,1,1,1,1,tkcore,PUBLISHED_KMI_NAME,UNPROVEN
sg_next,0x87b8798d,KERNEL_OR_BUILTIN,,0,apusys;camera_dpe_isp7sp;cqhci;ffa_v10;gz_main_mod;mali_dmabuf_test_mt6878_r44;mali_kbase_mt6878_r44;mtk_aie;mtk_cam_isp7sp;mtk_hcp;mtk_imgsys_v4l2;mtk_mmc;mtk_sec_heap;mtk_vcodec_common;spi_mt65xx;system_heap;tkcore;tmem_ffa;xhci_mtk_hcd_v2,19,19,0,1,0,0,1,1,1,1,tkcore,PUBLISHED_KMI_NAME,UNPROVEN
simple_strtol,0x0b742fd7,KERNEL_OR_BUILTIN,,0,mtk_charger_framework;yft_devinfo,2,2,0,0,0,0,0,0,0,0,yft_devinfo,EXPORTED_BUT_UNLISTED,UNPROVEN
simple_strtoul,0x20000329,KERNEL_OR_BUILTIN,,0,sh366003_fg,1,1,0,0,0,0,0,0,0,0,sh366003_fg,EXPORTED_BUT_UNLISTED,UNPROVEN
snprintf,0x656e4a6e,KERNEL_OR_BUILTIN,,0,8021q;8250_mtk;adapter_class;adsp;aee_aed;aee_hangdet;apu_top;apusys;aqc111;asix;audio_ipi;aw36515;aw36518;aw36518_v2;aw883xx_driver;backlight_cooling;blocktag;bluetooth;bt_drv_6878;btbcm;btqca;bus_parity;c2k_usb;camera_dpe_isp7sp;camera_eeprom_v4l2;ccci_ccif;ccci_dpmaif;ccci_md_all;ccci_util_lib;ccd_rpmsg;cfg80211;charger_class;charger_cooling;clk_common;clkbuf;cmdq_sec_drv;connadp;connfem;conninfra;cpuqos_v3;drm_display_helper;emi;emi_mpu;extdev_io_class;flashlight;focaltech_touch_spi_ft3680;frs;ged;gps_drv_dl_v051;gpueb;gz_ipc_mod;gz_virtio_mod;gzvm;hci_uart;hidp;hynitron;imgsensor;iommu_debug;irq_dbg;last_bus;leds_mtk;mac80211;mali_kbase_mt6878_r44;mcupm;md_cooling_all;mddp;mdp_drv_mt6878;mediatek_drm;mediatek_drm_gateic;mediatek_drm_panel_drv;met;microarray_fp_tee;mmprofile;mmqos_common;mrdump;mt6369_accdet;mt6375_battery;mtk_aie;mtk_c2ps;mtk_cam_isp7sp;mtk_ccuv;mtk_cg_peak_power_throttling;mtk_charger_framework;mtk_chg_type_det;mtk_cm_mgr;mtk_cmdq_drv_ext;mtk_core_ctl;mtk_cpu_power_throttling;mtk_dcm;mtk_dpc;mtk_dramc;mtk_dvfsrc_helper;mtk_fpsgo;mtk_gpu_power_throttling;mtk_gpufreq_mt6878;mtk_gpufreq_wrapper;mtk_hcp;mtk_imgsys_cmdq;mtk_imgsys_isp7sp;mtk_imgsys_v4l2;mtk_jpeg;mtk_low_battery_throttling;mtk_lpm_dbg_common_v2;mtk_mbox;mtk_mbraink;mtk_md_power_throttling;mtk_mdpm;mtk_mmc_dbg;mtk_mmdvfs;mtk_mmdvfs_debug;mtk_mmdvfs_v3;mtk_mminfra_debug;mtk_mml;mtk_mml_mt6878;mtk_pd_adapter;mtk_peak_power_budget;mtk_perf_common;mtk_pmic_oc_debug;mtk_scp_audiocommon;mtk_smi;mtk_smi_dbg;mtk_sync;mtk_tinysys_ipi;mtk_u_ether;mtk_uart_apdma;mtk_vcodec_common;mtk_vcodec_dec_v1;mtk_vcodec_enc_v1;mtk_vcu;mtk_vmm_isp71_regulator;mtk_vow;mtk_wp;pd_dbg_info;pinctrl_mtk_v2;powerhal_cpu_ctrl;ppp_generic;r8152;rt_pd_manager;rtl8150;sc851x_charger;sc8571_charger;scheduler;scp;sh366003_fg;slcan;snd_soc_tfa98xx;soc_temp_lvts;spi_mt65xx;sspm_v3;tcpc_class;thermal_interface;thermal_trace;tipc;tkcore;tmem_ffa;touch_boost;uarthub_drv;ufs_mediatek_dbg;ufs_mediatek_mod;usb_boost;usb_logger;usbnet;usbserial;vcp;vtskin_temp;wlan_drv_gen4m_6878;wwan;xhci_mtk_hcd_v2;zram,169,170,0,1,1,0,1,1,1,1,hynitron;microarray_fp_tee;sc851x_charger;sc8571_charger;sh366003_fg;tkcore,PUBLISHED_KMI_NAME,UNPROVEN
spi_bus_type,0xd9dfbb98,KERNEL_OR_BUILTIN,,0,microarray_fp_tee;spi_tiny_co5300_lcd,2,2,0,1,0,0,1,1,1,1,microarray_fp_tee;spi_tiny_co5300_lcd,PUBLISHED_KMI_NAME,UNPROVEN
spi_setup,0x56c1736a,KERNEL_OR_BUILTIN,,0,focaltech_touch_spi_ft3680;microarray_fp_tee,2,2,0,1,0,0,1,1,1,1,microarray_fp_tee,PUBLISHED_KMI_NAME,UNPROVEN
spi_sync,0x8211a422,KERNEL_OR_BUILTIN,,0,focaltech_touch_spi_ft3680;microarray_fp_tee;spi_tiny_co5300_lcd,3,3,0,1,0,0,1,1,1,1,microarray_fp_tee;spi_tiny_co5300_lcd,PUBLISHED_KMI_NAME,UNPROVEN
sprintf,0x3c3ff9fd,KERNEL_OR_BUILTIN,,0,apusys;blocktag;camera_eeprom_v4l2;can_bcm;cdc_acm;cdc_ncm;cfg80211;conninfra;cpufreq_sugov_ext;extcon_mtk_usb;ffa_v10;fmradio_drv_connac2x;focaltech_touch_spi_ft3680;ftdi_sio;ged;gps_drv_dl_v051;gpueb;hynitron;ieee802154;l2tp_core;leds_mtk;mdp_drv_mt6878;mediatek_drm;met;mmprofile;mrdump;mt6369_accdet;mt6375_battery;mtk_bp_thl;mtk_cg_peak_power_throttling;mtk_charger_framework;mtk_dvfsrc_helper;mtk_fpsgo;mtk_imgsys_isp7sp;mtk_imgsys_v4l2;mtk_low_battery_throttling;mtk_mdpm;mtk_pep50;mtk_qos;mtk_usb_f_rndis;mtk_vcodec_dec_v1;mtk_vcodec_enc_v1;mtu3;panel_ky_vtdr6115_dphy_cmd;pmic_lbat_service;rfcomm;rfkill;rpmb;sc8571_charger;sh366003_fg;spmi_mtk_pmif;tipc;tkcore;ufs_mediatek_mod;usb_boost;usb_meta;usbserial;wlan_drv_gen4m_6878;wwan;xhci_mtk_hcd_v2,60,60,0,1,0,0,1,1,1,1,hynitron;panel_ky_vtdr6115_dphy_cmd;sc8571_charger;sh366003_fg;tkcore,PUBLISHED_KMI_NAME,UNPROVEN
sscanf,0xbcab6ee6,KERNEL_OR_BUILTIN,,0,aee_aed;apu_top;apusys;aw36515;aw36518;aw36518_v2;aw883xx_driver;bt_drv_6878;cfg80211;clkbuf;cmdq_test;cpudvfs;emi_fake_eng;extcon_mtk_usb;fhctl;flashlight;focaltech_touch_spi_ft3680;gpueb;gz_main_mod;hf_manager;imgsensor;leds_ln2403;mali_kbase_mt6878_r44;md_cooling_all;mediatek_drm;mmqos_common;mt6369_accdet;mtk_battery_oc_throttling;mtk_bp_thl;mtk_c2ps;mtk_cg_peak_power_throttling;mtk_charger_framework;mtk_cm_mgr;mtk_core_ctl;mtk_dcm;mtk_dpc;mtk_dvfsrc_helper;mtk_fpsgo;mtk_gpufreq_wrapper;mtk_heap_debug;mtk_imgsys_cmdq;mtk_low_battery_throttling;mtk_lpm_dbg_common_v2;mtk_mbraink;mtk_mmdvfs_debug;mtk_mmdvfs_v3;mtk_mminfra_debug;mtk_mminfra_imax;mtk_mml;mtk_pbm;mtk_peak_power_budget;mtk_perf_common;mtk_smi_dbg;mtk_ssc_dbg_v2;mtk_swpm_dbg_common_v1;mtk_swpm_dbg_v6878;mtk_usb_f_rndis;panel_ky_vtdr6115_dphy_cmd;pinctrl_mtk_common_v2_debug;sc851x_charger;sc8571_charger;scheduler;scp;sh366003_fg;snd_soc_tfa98xx;thermal_interface;tinysys_scmi;usb_meta;vcp;wlan_drv_gen4m_6878;wwan;yft_tiny2c_usb,72,72,0,1,0,0,1,1,1,1,leds_ln2403;panel_ky_vtdr6115_dphy_cmd;sc851x_charger;sc8571_charger;sh366003_fg;yft_tiny2c_usb,PUBLISHED_KMI_NAME,UNPROVEN
strcmp,0xe2d5255a,KERNEL_OR_BUILTIN,,0,8021q;adapter_class;adsp;aee_aed;aee_hangdet;apu_top;apusys;aw883xx_driver;blocktag;bootprof;bt_drv_6878;camera_dpe_isp7sp;ccci_ccif;ccci_md_all;ccci_util_lib;ccd_rpmsg;cfg80211;charger_class;clk_chk_mt6878;clk_common;clkbuf;connfem;conninfra;cpuqos_v3;extcon_mtk_usb;fhctl;fmradio_drv_connac2x;ftdi_sio;ged;gpueb;gz_ipc_mod;gz_main_mod;imgsensor;imgsensor_glue;l2tp_core;log_store;lpm_gov_MHSP;mac80211;mali_kbase_mt6878_r44;mddp;mediatek_drm;mediatek_drm_gateic;mediatek_drm_panel_drv;met;monitor_hang;mrdump;mt6375_battery;mt6878_mt6369;mtk_battery_oc_throttling;mtk_bp_thl;mtk_cam_isp7sp;mtk_charger_algorithm_class;mtk_charger_framework;mtk_cm_mgr;mtk_emi;mtk_fpsgo;mtk_hcp;mtk_heap_debug;mtk_iommu;mtk_jpeg;mtk_low_battery_throttling;mtk_lpm;mtk_lpm_dbg_common_v2;mtk_lpm_plat_v1;mtk_mbraink;mtk_mmc_dbg;mtk_mml;mtk_pbm;mtk_peak_power_budget;mtk_sp_spk_amp;mtk_ssc_dbg_v2;mtk_vcodec_common;mtk_vcodec_dec_v1;mtk_vcodec_enc_v1;mtk_vcu;mtk_wp;mtu3;phy_mtk_xsphy;pidmap;pinctrl_mtk_common_v2_debug;pmic_lbat_service;r8152;reboot_mode;rfkill;scheduler;scp;sec;sh366003_fg;smpu;snd_soc_mt6369;snd_soc_mt6878_afe;snd_soc_mtk_common;snd_soc_tfa98xx;task_turbo;tcpc_class;thermal_interface;tipc;tkcore;ufs_mediatek_dbg;ufs_mediatek_mod;usb_boost;usb_meta;vcp;wlan_drv_gen4m_6878;wwan;xhci_mtk_hcd_v2;yft_devinfo;zram,108,108,0,1,1,0,1,1,1,1,sh366003_fg;tkcore;yft_devinfo,PUBLISHED_KMI_NAME,UNPROVEN
strlen,0x98cf60b3,KERNEL_OR_BUILTIN,,0,adsp;aee_aed;apu_top;apusys;aw883xx_driver;blocktag;bootprof;bt_drv_6878;btbcm;ccci_md_all;ccci_util_lib;cfg80211;charger_cooling;connadp;connfem;conninfra;device_apc_common;drm_display_helper;emi;extdev_io_class;fmradio_drv_connac2x;ged;gps_drv_dl_v051;gz_ipc_mod;ieee802154;imgsensor;last_bus;leds_mtk;mac80211;mac802154;mali_kbase_mt6878_r44;mddp;mdp_drv_mt6878;mediatek_drm;met;mmprofile;mmqos_common;monitor_hang;mrdump;mt6369_accdet;mt6375_battery;mtk_aie;mtk_c2ps;mtk_cam_isp7sp;mtk_charger_framework;mtk_cmdq_drv_ext;mtk_dramc;mtk_fpsgo;mtk_gpufreq_wrapper;mtk_heap_debug;mtk_icc_core;mtk_imgsys_cmdq;mtk_imgsys_isp7sp;mtk_imgsys_v4l2;mtk_lpm_dbg_common_v2;mtk_lpm_dbg_mt6878;mtk_mbox;mtk_mbraink;mtk_perf_common;mtk_rpmsg_mbox;mtk_scpsys;mtk_sync;mtk_u_ether;mtk_usb_f_rndis;mtk_vcodec_common;mtk_vcodec_dec_v1;mtk_vcodec_enc_v1;mtk_vcu;mtu3;nfc;pidmap;pinctrl_mtk_v2;pmic_lbat_service;powerhal_cpu_ctrl;rfkill;scheduler;sec_rng;snd_soc_tfa98xx;spi_mt65xx;tcpc_class;thermal_interface;tipc;tkcore;touch_boost;uload_ind;usb_logger;wifi_cooling;wlan_drv_gen4m_6878;wmt_chrdev_wifi_connac2;wwan;yft_devinfo,91,91,0,1,1,0,1,1,1,1,tkcore;yft_devinfo,PUBLISHED_KMI_NAME,UNPROVEN
strncmp,0x5a921311,KERNEL_OR_BUILTIN,,0,adsp;aee_aed;aee_rs;apusys;atf_logger;aw883xx_driver;blocktag;bluetooth;bt_drv_6878;camera_eeprom_v4l2;ccci_md_all;ccci_util_lib;clk_common;connadp;connfem;conninfra;device_apc_common;flashlight;fmradio_drv_connac2x;ged;gz_ipc_mod;imgsensor;leds_mtk;mali_kbase_mt6878_r44;mediatek_drm;met;mmprofile;mmqos_common;monitor_hang;mrdump;mtk_cam_isp7sp;mtk_cg_peak_power_throttling;mtk_dpc;mtk_fpsgo;mtk_gpu_hal;mtk_heap_debug;mtk_lpm_dbg_common_v2;mtk_mmdvfs;mtk_mmdvfs_v3;mtk_mminfra_debug;mtk_pmic_keys;mtk_printk_ctrl;mtk_scpsys;mtk_vcodec_dec_v1;mtu3;nfc;pinctrl_mtk_common_v2_debug;reboot_mode;scp;sec_rng;snd_soc_mt6878_afe;snd_soc_tfa98xx;spi_mt65xx;system_heap;teeperf;thermal_interface;thermal_trace;tmem_ffa;ufs_mediatek_mod;wlan_drv_gen4m_6878;yft_tpd_gesture,61,62,0,1,0,0,1,1,1,1,yft_tpd_gesture,PUBLISHED_KMI_NAME,UNPROVEN
strncpy,0x9166fada,KERNEL_OR_BUILTIN,,0,aee_aed;apusys;blocktag;bt_drv_6878;ccci_md_all;ccd_rpmsg;charger_cooling;clk_common;connadp;connfem;conninfra;device_apc_common;emi;ged;gps_drv_dl_v051;gz_ipc_mod;gz_virtio_mod;imgsensor;last_bus;mac80211;mali_kbase_mt6878_r44;mdp_drv_mt6878;mediatek_drm;met;mmprofile;monitor_hang;mrdump;mt6375_battery;mtk_c2ps;mtk_cam_isp7sp;mtk_cg_peak_power_throttling;mtk_charger_framework;mtk_dvfsrc;mtk_fpsgo;mtk_gpu_hal;mtk_heap_debug;mtk_mbraink;mtk_swpm_dbg_v6878;mtk_vcu;mtk_vmm_isp71_regulator;pidmap;pmic_lbat_service;scheduler;sh366003_fg;thermal_interface;tipc;tkcore;usb_meta;wifi_cooling;wlan_drv_gen4m_6878;yft_devinfo,51,51,0,1,0,0,1,1,1,1,sh366003_fg;tkcore;yft_devinfo,PUBLISHED_KMI_NAME,UNPROVEN
