relocation_section	offset	info	type	symbol_value	symbol_expression
.rela.init.text	0x0000000000000030	0000008100000115	R_AARCH64_ADD_ABS_LO12_NC	0x0000000000000000	.data + 10
.rela.init.text	0x000000000000003c	000000b00000011b	R_AARCH64_CALL26	0x0000000000000000	yft_fuelgauge_device_add + 0
.rela.init.text	0x0000000000000040	000000b100000113	R_AARCH64_ADR_PREL_PG_HI21	0x0000000000000000	__this_module + 0
.rela.init.text	0x0000000000000044	000000b100000115	R_AARCH64_ADD_ABS_LO12_NC	0x0000000000000000	__this_module + 0
.rela.init.text	0x000000000000004c	000000b20000011b	R_AARCH64_CALL26	0x0000000000000000	i2c_register_driver + 0
.rela.init.text	0x0000000000000054	0000009800000113	R_AARCH64_ADR_PREL_PG_HI21	0x0000000000000000	.rodata.str1.1 + 2139
.rela.init.text	0x0000000000000058	0000009800000115	R_AARCH64_ADD_ABS_LO12_NC	0x0000000000000000	.rodata.str1.1 + 2139
.rela.init.text	0x000000000000005c	0000009800000113	R_AARCH64_ADR_PREL_PG_HI21	0x0000000000000000	.rodata.str1.1 + 13ce
.rela.init.text	0x0000000000000060	0000009800000115	R_AARCH64_ADD_ABS_LO12_NC	0x0000000000000000	.rodata.str1.1 + 13ce
.rela.init.text	0x0000000000000068	000000ab0000011b	R_AARCH64_CALL26	0x0000000000000000	_printk + 0
.rela.init.text	0x0000000000000074	0000009800000113	R_AARCH64_ADR_PREL_PG_HI21	0x0000000000000000	.rodata.str1.1 + 1f4f
.rela.init.text	0x0000000000000078	0000009800000115	R_AARCH64_ADD_ABS_LO12_NC	0x0000000000000000	.rodata.str1.1 + 1f4f
.rela.init.text	0x000000000000007c	0000009800000113	R_AARCH64_ADR_PREL_PG_HI21	0x0000000000000000	.rodata.str1.1 + 13ce
.rela.init.text	0x0000000000000080	0000009800000115	R_AARCH64_ADD_ABS_LO12_NC	0x0000000000000000	.rodata.str1.1 + 13ce
.rela.init.text	0x0000000000000088	000000ab0000011b	R_AARCH64_CALL26	0x0000000000000000	_printk + 0
.rela.exit.text	0x0000000000000014	0000009800000113	R_AARCH64_ADR_PREL_PG_HI21	0x0000000000000000	.rodata.str1.1 + 21bb
.rela.exit.text	0x0000000000000018	0000009800000115	R_AARCH64_ADD_ABS_LO12_NC	0x0000000000000000	.rodata.str1.1 + 21bb
.rela.exit.text	0x000000000000001c	0000009800000113	R_AARCH64_ADR_PREL_PG_HI21	0x0000000000000000	.rodata.str1.1 + 1f32
.rela.exit.text	0x0000000000000020	0000009800000115	R_AARCH64_ADD_ABS_LO12_NC	0x0000000000000000	.rodata.str1.1 + 1f32
.rela.exit.text	0x000000000000002c	000000ab0000011b	R_AARCH64_CALL26	0x0000000000000000	_printk + 0
.rela.exit.text	0x0000000000000030	0000008100000113	R_AARCH64_ADR_PREL_PG_HI21	0x0000000000000000	.data + 10
.rela.exit.text	0x0000000000000034	0000008100000115	R_AARCH64_ADD_ABS_LO12_NC	0x0000000000000000	.data + 10
.rela.exit.text	0x0000000000000038	000000b40000011b	R_AARCH64_CALL26	0x0000000000000000	i2c_del_driver + 0
.rela.exit.text	0x000000000000003c	0000009800000113	R_AARCH64_ADR_PREL_PG_HI21	0x0000000000000000	.rodata.str1.1 + 2139
.rela.exit.text	0x0000000000000040	0000009800000115	R_AARCH64_ADD_ABS_LO12_NC	0x0000000000000000	.rodata.str1.1 + 2139
.rela.exit.text	0x000000000000004c	000000ab0000011b	R_AARCH64_CALL26	0x0000000000000000	_printk + 0
.rela.data	0x0000000000000008	0000009800000101	R_AARCH64_ABS64	0x0000000000000000	.rodata.str1.1 + 1918
.rela.data	0x0000000000000018	0000007d00000101	R_AARCH64_ABS64	0x0000000000000000	.text + 13a0
.rela.data	0x0000000000000020	0000007d00000101	R_AARCH64_ABS64	0x0000000000000000	.text + 2048
.rela.data	0x0000000000000030	0000007d00000101	R_AARCH64_ABS64	0x0000000000000000	.text + 2050
.rela.data	0x0000000000000048	0000009800000101	R_AARCH64_ABS64	0x0000000000000000	.rodata.str1.1 + 1918
.rela.data	0x0000000000000058	000000b100000101	R_AARCH64_ABS64	0x0000000000000000	__this_module + 0
.rela.data	0x0000000000000070	0000008000000101	R_AARCH64_ABS64	0x0000000000000000	.rodata + 898
.rela.data	0x00000000000000f8	0000008000000101	R_AARCH64_ABS64	0x0000000000000000	.rodata + a28
.rela.data	0x0000000000000128	0000009800000101	R_AARCH64_ABS64	0x0000000000000000	.rodata.str1.1 + de7
.rela.data	0x0000000000000138	0000007d00000101	R_AARCH64_ABS64	0x0000000000000000	.text + 3468
.rela.data	0x0000000000000140	0000007d00000101	R_AARCH64_ABS64	0x0000000000000000	.text + 34a0
.rela.data	0x0000000000000148	0000009800000101	R_AARCH64_ABS64	0x0000000000000000	.rodata.str1.1 + 34e
.rela.data	0x0000000000000158	0000007d00000101	R_AARCH64_ABS64	0x0000000000000000	.text + 34ac
.rela.data	0x0000000000000160	0000007d00000101	R_AARCH64_ABS64	0x0000000000000000	.text + 34e8
.rela.data	0x0000000000000168	0000009800000101	R_AARCH64_ABS64	0x0000000000000000	.rodata.str1.1 + 7be
.rela.data	0x0000000000000178	0000007d00000101	R_AARCH64_ABS64	0x0000000000000000	.text + 354c
.rela.data	0x0000000000000188	0000009800000101	R_AARCH64_ABS64	0x0000000000000000	.rodata.str1.1 + 66c
.rela.data	0x0000000000000198	0000007d00000101	R_AARCH64_ABS64	0x0000000000000000	.text + 3584
.rela.data	0x00000000000001a0	0000007d00000101	R_AARCH64_ABS64	0x0000000000000000	.text + 35c4
.rela.data	0x00000000000001a8	0000009800000101	R_AARCH64_ABS64	0x0000000000000000	.rodata.str1.1 + 11d7
.rela.data	0x00000000000001b8	0000007d00000101	R_AARCH64_ABS64	0x0000000000000000	.text + 3944
.rela.data	0x00000000000001c8	0000009800000101	R_AARCH64_ABS64	0x0000000000000000	.rodata.str1.1 + 46e
.rela.data	0x00000000000001d8	0000007d00000101	R_AARCH64_ABS64	0x0000000000000000	.text + 3984
.rela.data	0x00000000000001e8	0000009800000101	R_AARCH64_ABS64	0x0000000000000000	.rodata.str1.1 + 12a8
.rela.data	0x00000000000001f8	0000007d00000101	R_AARCH64_ABS64	0x0000000000000000	.text + 39c4
.rela.data	0x0000000000000208	0000009800000101	R_AARCH64_ABS64	0x0000000000000000	.rodata.str1.1 + 2235
.rela.data	0x0000000000000218	0000007d00000101	R_AARCH64_ABS64	0x0000000000000000	.text + 3a04
.rela.data	0x0000000000000228	0000009800000101	R_AARCH64_ABS64	0x0000000000000000	.rodata.str1.1 + 1d84
.rela.data	0x0000000000000238	0000007d00000101	R_AARCH64_ABS64	0x0000000000000000	.text + 3a64
.rela.data	0x0000000000000248	0000009800000101	R_AARCH64_ABS64	0x0000000000000000	.rodata.str1.1 + 120
.rela.data	0x0000000000000258	0000007d00000101	R_AARCH64_ABS64	0x0000000000000000	.text + 3aa0
.rela.data	0x00000000000002b0	0000009800000101	R_AARCH64_ABS64	0x0000000000000000	.rodata.str1.1 + 1bf3
.rela.data	0x00000000000002b8	0000009800000101	R_AARCH64_ABS64	0x0000000000000000	.rodata.str1.1 + 22ff
.rela.data	0x00000000000002c0	0000009800000101	R_AARCH64_ABS64	0x0000000000000000	.rodata.str1.1 + 12a5
.rela.init.data	0x0000000000000000	000000af00000101	R_AARCH64_ABS64	0x0000000000000004	init_module + 0
.rela.exit.data	0x0000000000000000	000000b300000101	R_AARCH64_ABS64	0x0000000000000004	cleanup_module + 0
.rela.eh_frame	0x000000000000001c	0000007d00000105	R_AARCH64_PREL32	0x0000000000000000	.text + 4
.rela.eh_frame	0x0000000000000030	0000007d00000105	R_AARCH64_PREL32	0x0000000000000000	.text + 2c
.rela.eh_frame	0x0000000000000044	0000007d00000105	R_AARCH64_PREL32	0x0000000000000000	.text + 54
.rela.eh_frame	0x0000000000000058	0000007d00000105	R_AARCH64_PREL32	0x0000000000000000	.text + 7c
.rela.eh_frame	0x000000000000006c	0000007d00000105	R_AARCH64_PREL32	0x0000000000000000	.text + a4
.rela.eh_frame	0x00000000000000bc	0000007d00000105	R_AARCH64_PREL32	0x0000000000000000	.text + c90
.rela.eh_frame	0x00000000000000f4	0000007d00000105	R_AARCH64_PREL32	0x0000000000000000	.text + f24
.rela.eh_frame	0x000000000000012c	0000007d00000105	R_AARCH64_PREL32	0x0000000000000000	.text + 1018
.rela.eh_frame	0x0000000000000164	0000007e00000105	R_AARCH64_PREL32	0x0000000000000000	.init.text + 4
.rela.eh_frame	0x0000000000000194	0000007f00000105	R_AARCH64_PREL32	0x0000000000000000	.exit.text + 4
.rela.eh_frame	0x00000000000001c0	0000007d00000105	R_AARCH64_PREL32	0x0000000000000000	.text + 116c
.rela.eh_frame	0x0000000000000200	0000007d00000105	R_AARCH64_PREL32	0x0000000000000000	.text + 13a0
.rela.eh_frame	0x0000000000000250	0000007d00000105	R_AARCH64_PREL32	0x0000000000000000	.text + 2048
.rela.eh_frame	0x0000000000000264	0000007d00000105	R_AARCH64_PREL32	0x0000000000000000	.text + 2050
.rela.eh_frame	0x0000000000000290	0000007d00000105	R_AARCH64_PREL32	0x0000000000000000	.text + 2090
.rela.eh_frame	0x00000000000002c8	0000007d00000105	R_AARCH64_PREL32	0x0000000000000000	.text + 2168
.rela.eh_frame	0x0000000000000300	0000007d00000105	R_AARCH64_PREL32	0x0000000000000000	.text + 2240
.rela.eh_frame	0x0000000000000338	0000007d00000105	R_AARCH64_PREL32	0x0000000000000000	.text + 2328
.rela.eh_frame	0x0000000000000370	0000007d00000105	R_AARCH64_PREL32	0x0000000000000000	.text + 23e8
.rela.eh_frame	0x00000000000003a8	0000007d00000105	R_AARCH64_PREL32	0x0000000000000000	.text + 249c
.rela.eh_frame	0x00000000000003e4	0000007d00000105	R_AARCH64_PREL32	0x0000000000000000	.text + 25a4
.rela.eh_frame	0x000000000000042c	0000007d00000105	R_AARCH64_PREL32	0x0000000000000000	.text + 2d50
.rela.eh_frame	0x000000000000047c	0000007d00000105	R_AARCH64_PREL32	0x0000000000000000	.text + 3468
.rela.eh_frame	0x00000000000004a8	0000007d00000105	R_AARCH64_PREL32	0x0000000000000000	.text + 34a0
.rela.eh_frame	0x00000000000004bc	0000007d00000105	R_AARCH64_PREL32	0x0000000000000000	.text + 34ac
.rela.eh_frame	0x00000000000004e8	0000007d00000105	R_AARCH64_PREL32	0x0000000000000000	.text + 34e8
.rela.eh_frame	0x0000000000000518	0000007d00000105	R_AARCH64_PREL32	0x0000000000000000	.text + 354c
.rela.eh_frame	0x0000000000000544	0000007d00000105	R_AARCH64_PREL32	0x0000000000000000	.text + 3584
.rela.eh_frame	0x0000000000000570	0000007d00000105	R_AARCH64_PREL32	0x0000000000000000	.text + 35c4
.rela.eh_frame	0x00000000000005bc	0000007d00000105	R_AARCH64_PREL32	0x0000000000000000	.text + 3944
.rela.eh_frame	0x00000000000005e8	0000007d00000105	R_AARCH64_PREL32	0x0000000000000000	.text + 3984
.rela.eh_frame	0x0000000000000614	0000007d00000105	R_AARCH64_PREL32	0x0000000000000000	.text + 39c4
.rela.eh_frame	0x0000000000000640	0000007d00000105	R_AARCH64_PREL32	0x0000000000000000	.text + 3a04
.rela.eh_frame	0x000000000000066c	0000007d00000105	R_AARCH64_PREL32	0x0000000000000000	.text + 3a64
.rela.eh_frame	0x0000000000000698	0000007d00000105	R_AARCH64_PREL32	0x0000000000000000	.text + 3aa0
.rela.eh_frame	0x00000000000006c4	0000007d00000105	R_AARCH64_PREL32	0x0000000000000000	.text + 3b28
.rela.eh_frame	0x0000000000000704	0000007d00000105	R_AARCH64_PREL32	0x0000000000000000	.text + 3d44
.rela.eh_frame	0x000000000000073c	0000007d00000105	R_AARCH64_PREL32	0x0000000000000000	.text + 3e04
.rela.eh_frame	0x000000000000076c	0000007d00000105	R_AARCH64_PREL32	0x0000000000000000	.text + 3ec4
.rela.gnu.linkonce.this_module	0x0000000000000170	000000af00000101	R_AARCH64_ABS64	0x0000000000000004	init_module + 0
.rela.gnu.linkonce.this_module	0x00000000000003d8	000000b300000101	R_AARCH64_ABS64	0x0000000000000004	cleanup_module + 0
