tcpm_typec_set_usb_sink_curr	tcpc_class	lib/modules/tcpc_class.ko
tcpm_update_bat_last_full	tcpc_class	lib/modules/tcpc_class.ko
tcpm_update_bat_status_soc	tcpc_class	lib/modules/tcpc_class.ko
tcpm_update_bat_status_wh	tcpc_class	lib/modules/tcpc_class.ko
tcpm_update_pd_status_bat_input	tcpc_class	lib/modules/tcpc_class.ko
tcpm_update_pd_status_event	tcpc_class	lib/modules/tcpc_class.ko
tcpm_update_pd_status_input	tcpc_class	lib/modules/tcpc_class.ko
tcpm_update_pd_status_temp	tcpc_class	lib/modules/tcpc_class.ko
TEEC_AllocateSharedMemory	tkcore	lib/modules/tkcore.ko
TEEC_CloseSession	tkcore	lib/modules/tkcore.ko
TEEC_FinalizeContext	tkcore	lib/modules/tkcore.ko
TEEC_InitializeContext	tkcore	lib/modules/tkcore.ko
TEEC_InvokeCommand	tkcore	lib/modules/tkcore.ko
tee_clkmgr_handle	tkcore	lib/modules/tkcore.ko
tee_clkmgr_register	tkcore	lib/modules/tkcore.ko
TEEC_OpenSession	tkcore	lib/modules/tkcore.ko
tee_core_add	tkcore	lib/modules/tkcore.ko
tee_core_alloc	tkcore	lib/modules/tkcore.ko
tee_core_del	tkcore	lib/modules/tkcore.ko
tee_core_free	tkcore	lib/modules/tkcore.ko
TEEC_RegisterSharedMemory	tkcore	lib/modules/tkcore.ko
TEEC_ReleaseSharedMemory	tkcore	lib/modules/tkcore.ko
__tee_get	tkcore	lib/modules/tkcore.ko
tee_map_cached_shm	tkcore	lib/modules/tkcore.ko
tee_spi_cfg_padsel	tkcore	lib/modules/tkcore.ko
tee_spi_transfer_disable	tkcore	lib/modules/tkcore.ko
tee_spi_transfer	tkcore	lib/modules/tkcore.ko
tee_supp_cmd	tkcore	lib/modules/tkcore.ko
tee_unmap_cached_shm	tkcore	lib/modules/tkcore.ko
tee_wait_queue_exit	tkcore	lib/modules/tkcore.ko
tee_wait_queue_init	tkcore	lib/modules/tkcore.ko
tee_wait_queue_sleep	tkcore	lib/modules/tkcore.ko
tee_wait_queue_wakeup	tkcore	lib/modules/tkcore.ko
tinylcd_fw_version	yft_devinfo	lib/modules/yft_devinfo.ko
touch_fw_version	yft_devinfo	lib/modules/yft_devinfo.ko
tpgesture_hander	yft_tpd_gesture	lib/modules/yft_tpd_gesture.ko
tpgesture_status	yft_tpd_gesture	lib/modules/yft_tpd_gesture.ko
tpgesture_value	yft_tpd_gesture	lib/modules/yft_tpd_gesture.ko
__traceiter_mtk_pm_qos_update_request	mtk_dvfsrc	lib/modules/mtk-dvfsrc.ko
__traceiter_mtu3_gadget_ep_disable	mtu3	lib/modules/mtu3.ko
__traceiter_mtu3_gadget_ep_enable	mtu3	lib/modules/mtu3.ko
__traceiter_mtu3_gadget_queue	mtu3	lib/modules/mtu3.ko
__traceiter_mtu3_req_complete	mtu3	lib/modules/mtu3.ko
