sha256	module_name	filename	locations	crc	symbol
01af3b923c3cde9ac85020a9e26cc40a5f5f8d807ec8ccf63a2b22e8275529d0	mtk_vcodec_dec_v1	mtk-vcodec-dec-v1.ko	vendor_dlkm	0xc4f0da12	ktime_get_with_offset
01af3b923c3cde9ac85020a9e26cc40a5f5f8d807ec8ccf63a2b22e8275529d0	mtk_vcodec_dec_v1	mtk-vcodec-dec-v1.ko	vendor_dlkm	0x68f31cbd	__list_add_valid
01af3b923c3cde9ac85020a9e26cc40a5f5f8d807ec8ccf63a2b22e8275529d0	mtk_vcodec_dec_v1	mtk-vcodec-dec-v1.ko	vendor_dlkm	0xe804d4ea	mtk_vcodec_set_cpu_hint
01af3b923c3cde9ac85020a9e26cc40a5f5f8d807ec8ccf63a2b22e8275529d0	mtk_vcodec_dec_v1	mtk-vcodec-dec-v1.ko	vendor_dlkm	0xa18fff46	feature_table
01af3b923c3cde9ac85020a9e26cc40a5f5f8d807ec8ccf63a2b22e8275529d0	mtk_vcodec_dec_v1	mtk-vcodec-dec-v1.ko	vendor_dlkm	0x5e9ec63c	mtk_vcodec_is_vcp
01af3b923c3cde9ac85020a9e26cc40a5f5f8d807ec8ccf63a2b22e8275529d0	mtk_vcodec_dec_v1	mtk-vcodec-dec-v1.ko	vendor_dlkm	0xf15e728e	del_timer_sync
01af3b923c3cde9ac85020a9e26cc40a5f5f8d807ec8ccf63a2b22e8275529d0	mtk_vcodec_dec_v1	mtk-vcodec-dec-v1.ko	vendor_dlkm	0x9166fc03	__flush_workqueue
01af3b923c3cde9ac85020a9e26cc40a5f5f8d807ec8ccf63a2b22e8275529d0	mtk_vcodec_dec_v1	mtk-vcodec-dec-v1.ko	vendor_dlkm	0x4f31871b	mtk_vcodec_check_alive
01af3b923c3cde9ac85020a9e26cc40a5f5f8d807ec8ccf63a2b22e8275529d0	mtk_vcodec_dec_v1	mtk-vcodec-dec-v1.ko	vendor_dlkm	0x79cf5987	init_timer_key
01af3b923c3cde9ac85020a9e26cc40a5f5f8d807ec8ccf63a2b22e8275529d0	mtk_vcodec_dec_v1	mtk-vcodec-dec-v1.ko	vendor_dlkm	0x65744673	add_timer
01af3b923c3cde9ac85020a9e26cc40a5f5f8d807ec8ccf63a2b22e8275529d0	mtk_vcodec_dec_v1	mtk-vcodec-dec-v1.ko	vendor_dlkm	0x0f15b38a	kmalloc_caches
01af3b923c3cde9ac85020a9e26cc40a5f5f8d807ec8ccf63a2b22e8275529d0	mtk_vcodec_dec_v1	mtk-vcodec-dec-v1.ko	vendor_dlkm	0xb78e7543	kmalloc_trace
01af3b923c3cde9ac85020a9e26cc40a5f5f8d807ec8ccf63a2b22e8275529d0	mtk_vcodec_dec_v1	mtk-vcodec-dec-v1.ko	vendor_dlkm	0x1208894a	vcu_func
01af3b923c3cde9ac85020a9e26cc40a5f5f8d807ec8ccf63a2b22e8275529d0	mtk_vcodec_dec_v1	mtk-vcodec-dec-v1.ko	vendor_dlkm	0xe2a28664	mtk_vcodec_add_ctx_list
01af3b923c3cde9ac85020a9e26cc40a5f5f8d807ec8ccf63a2b22e8275529d0	mtk_vcodec_dec_v1	mtk-vcodec-dec-v1.ko	vendor_dlkm	0xc9ab4b6a	mtk_vcodec_gce_timeout_dump
01af3b923c3cde9ac85020a9e26cc40a5f5f8d807ec8ccf63a2b22e8275529d0	mtk_vcodec_dec_v1	mtk-vcodec-dec-v1.ko	vendor_dlkm	0x8de528fb	mtk_vcodec_dbg
01af3b923c3cde9ac85020a9e26cc40a5f5f8d807ec8ccf63a2b22e8275529d0	mtk_vcodec_dec_v1	mtk-vcodec-dec-v1.ko	vendor_dlkm	0x037a0cba	kfree
01af3b923c3cde9ac85020a9e26cc40a5f5f8d807ec8ccf63a2b22e8275529d0	mtk_vcodec_dec_v1	mtk-vcodec-dec-v1.ko	vendor_dlkm	0x9d2d0b97	mtk_vcodec_del_ctx_list
01af3b923c3cde9ac85020a9e26cc40a5f5f8d807ec8ccf63a2b22e8275529d0	mtk_vcodec_dec_v1	mtk-vcodec-dec-v1.ko	vendor_dlkm	0x4829a47e	memcpy
01af3b923c3cde9ac85020a9e26cc40a5f5f8d807ec8ccf63a2b22e8275529d0	mtk_vcodec_dec_v1	mtk-vcodec-dec-v1.ko	vendor_dlkm	0x12c79179	mtk_vdec_lpw_limit
01af3b923c3cde9ac85020a9e26cc40a5f5f8d807ec8ccf63a2b22e8275529d0	mtk_vcodec_dec_v1	mtk-vcodec-dec-v1.ko	vendor_dlkm	0x98cf60b3	strlen
01af3b923c3cde9ac85020a9e26cc40a5f5f8d807ec8ccf63a2b22e8275529d0	mtk_vcodec_dec_v1	mtk-vcodec-dec-v1.ko	vendor_dlkm	0x56470118	__warn_printk
01af3b923c3cde9ac85020a9e26cc40a5f5f8d807ec8ccf63a2b22e8275529d0	mtk_vcodec_dec_v1	mtk-vcodec-dec-v1.ko	vendor_dlkm	0xd5977bfb	mutex_lock
01af3b923c3cde9ac85020a9e26cc40a5f5f8d807ec8ccf63a2b22e8275529d0	mtk_vcodec_dec_v1	mtk-vcodec-dec-v1.ko	vendor_dlkm	0xed55cabd	mutex_unlock
01af3b923c3cde9ac85020a9e26cc40a5f5f8d807ec8ccf63a2b22e8275529d0	mtk_vcodec_dec_v1	mtk-vcodec-dec-v1.ko	vendor_dlkm	0xe9087cd4	mtk_vcodec_wait_for_done_ctx
01af3b923c3cde9ac85020a9e26cc40a5f5f8d807ec8ccf63a2b22e8275529d0	mtk_vcodec_dec_v1	mtk-vcodec-dec-v1.ko	vendor_dlkm	0x77f7811a	mtk_vcodec_perf
01af3b923c3cde9ac85020a9e26cc40a5f5f8d807ec8ccf63a2b22e8275529d0	mtk_vcodec_dec_v1	mtk-vcodec-dec-v1.ko	vendor_dlkm	0xdd74b260	mtk_vcodec_set_state_from
01af3b923c3cde9ac85020a9e26cc40a5f5f8d807ec8ccf63a2b22e8275529d0	mtk_vcodec_dec_v1	mtk-vcodec-dec-v1.ko	vendor_dlkm	0x94cff957	mtk_vcodec_get_fb
01af3b923c3cde9ac85020a9e26cc40a5f5f8d807ec8ccf63a2b22e8275529d0	mtk_vcodec_dec_v1	mtk-vcodec-dec-v1.ko	vendor_dlkm	0x28ff265b	dma_resv_iter_first_unlocked
01af3b923c3cde9ac85020a9e26cc40a5f5f8d807ec8ccf63a2b22e8275529d0	mtk_vcodec_dec_v1	mtk-vcodec-dec-v1.ko	vendor_dlkm	0x2a33131b	dma_resv_iter_next_unlocked
01af3b923c3cde9ac85020a9e26cc40a5f5f8d807ec8ccf63a2b22e8275529d0	mtk_vcodec_dec_v1	mtk-vcodec-dec-v1.ko	vendor_dlkm	0x1ff18a33	mtk_vcodec_fence_signal
01af3b923c3cde9ac85020a9e26cc40a5f5f8d807ec8ccf63a2b22e8275529d0	mtk_vcodec_dec_v1	mtk-vcodec-dec-v1.ko	vendor_dlkm	0xe0402376	mtk_vcodec_set_state
01af3b923c3cde9ac85020a9e26cc40a5f5f8d807ec8ccf63a2b22e8275529d0	mtk_vcodec_dec_v1	mtk-vcodec-dec-v1.ko	vendor_dlkm	0xfe487975	init_wait_entry
01af3b923c3cde9ac85020a9e26cc40a5f5f8d807ec8ccf63a2b22e8275529d0	mtk_vcodec_dec_v1	mtk-vcodec-dec-v1.ko	vendor_dlkm	0x8c26d495	prepare_to_wait_event
01af3b923c3cde9ac85020a9e26cc40a5f5f8d807ec8ccf63a2b22e8275529d0	mtk_vcodec_dec_v1	mtk-vcodec-dec-v1.ko	vendor_dlkm	0x92540fbf	finish_wait
01af3b923c3cde9ac85020a9e26cc40a5f5f8d807ec8ccf63a2b22e8275529d0	mtk_vcodec_dec_v1	mtk-vcodec-dec-v1.ko	vendor_dlkm	0x8ddd8aad	schedule_timeout
01af3b923c3cde9ac85020a9e26cc40a5f5f8d807ec8ccf63a2b22e8275529d0	mtk_vcodec_dec_v1	mtk-vcodec-dec-v1.ko	vendor_dlkm	0x34db050b	_raw_spin_lock_irqsave
01af3b923c3cde9ac85020a9e26cc40a5f5f8d807ec8ccf63a2b22e8275529d0	mtk_vcodec_dec_v1	mtk-vcodec-dec-v1.ko	vendor_dlkm	0xd35cce70	_raw_spin_unlock_irqrestore
