symbol,crc,provider_kind,provider_modules,provider_module_count,consumer_modules,consumer_module_count,import_record_count,in_kernel_base,in_kernel_mtk,in_kernel_nothing,in_device_base,in_device_mtk,in_device_mtk_union,in_kernel_nothing_union,in_any_published_nothing_list
tty_port_install,0x05b941b3,KERNEL_OR_BUILTIN,,0,rfcomm,1,1,0,1,0,0,0,0,1,1
tty_port_open,0x4fca46d4,KERNEL_OR_BUILTIN,,0,cdc_acm;rfcomm;usbserial,3,3,0,1,0,0,0,0,1,1
tty_port_put,0x533d0e0c,KERNEL_OR_BUILTIN,,0,cdc_acm;rfcomm,2,2,0,1,0,0,0,0,1,1
tty_port_register_device,0xa10677fe,KERNEL_OR_BUILTIN,,0,cdc_acm;rfcomm;usbserial,3,3,0,1,0,0,0,0,1,1
tty_port_tty_get,0xeb94855c,KERNEL_OR_BUILTIN,,0,cdc_acm;ftdi_sio;rfcomm;usbserial,4,4,0,1,0,0,0,0,1,1
tty_port_tty_hangup,0x1ad11bb0,KERNEL_OR_BUILTIN,,0,cdc_acm;rfcomm,2,2,0,1,0,0,0,0,1,1
tty_port_tty_wakeup,0x5e27ac00,KERNEL_OR_BUILTIN,,0,cdc_acm;rfcomm;usbserial,3,3,0,1,0,0,0,0,1,1
tty_register_driver,0x0299ecd8,KERNEL_OR_BUILTIN,,0,cdc_acm;rfcomm;usbserial,3,3,0,1,0,0,0,0,1,1
tty_register_ldisc,0xbe522d42,KERNEL_OR_BUILTIN,,0,hci_uart;slcan,2,2,0,1,0,0,1,1,1,1
tty_set_termios,0x87c1dc46,KERNEL_OR_BUILTIN,,0,hci_uart,1,1,0,1,0,0,1,1,1,1
tty_standard_install,0xa9960e4a,KERNEL_OR_BUILTIN,,0,cdc_acm;usbserial,2,2,0,1,0,0,0,0,1,1
tty_std_termios,0x67b27ec1,KERNEL_OR_BUILTIN,,0,cdc_acm;rfcomm;usbserial,3,3,0,1,0,0,0,0,1,1
tty_termios_baud_rate,0x0bd394d8,KERNEL_OR_BUILTIN,,0,8250_mtk;cdc_acm;ftdi_sio;rfcomm;usbserial,5,5,0,1,0,0,1,1,1,1
tty_termios_copy_hw,0xe816048f,KERNEL_OR_BUILTIN,,0,usbserial,1,1,0,1,0,0,0,0,1,1
tty_termios_encode_baud_rate,0x5641485b,KERNEL_OR_BUILTIN,,0,8250_mtk;hci_uart,2,2,0,1,0,0,1,1,1,1
tty_unregister_device,0xc1752ef0,KERNEL_OR_BUILTIN,,0,cdc_acm;rfcomm;usbserial,3,3,0,1,0,0,0,0,1,1
tty_unregister_driver,0x9c47392c,KERNEL_OR_BUILTIN,,0,cdc_acm;rfcomm;usbserial,3,3,0,1,0,0,0,0,1,1
tty_unregister_ldisc,0x79a3a968,KERNEL_OR_BUILTIN,,0,hci_uart;slcan,2,2,0,1,0,0,1,1,1,1
tty_unthrottle,0x8f2b0c63,KERNEL_OR_BUILTIN,,0,hci_uart,1,1,0,1,0,0,0,0,1,1
tty_vhangup,0x31c8c9b8,KERNEL_OR_BUILTIN,,0,cdc_acm;rfcomm;usbserial,3,3,0,1,0,0,0,0,1,1
tty_wakeup,0x73ae1a0c,KERNEL_OR_BUILTIN,,0,rfcomm,1,1,0,1,0,0,0,0,1,1
typec_get_drvdata,0xf97fc2d7,KERNEL_OR_BUILTIN,,0,rt_pd_manager,1,1,0,1,0,0,0,0,1,1
typec_mux_get_drvdata,0x15e08f8a,KERNEL_OR_BUILTIN,,0,mux_switch,1,1,0,1,0,0,1,1,1,1
typec_mux_put,0xfc8df340,KERNEL_OR_BUILTIN,,0,rt_pd_manager,1,1,0,1,0,0,0,0,1,1
typec_mux_register,0xb59ec8f6,KERNEL_OR_BUILTIN,,0,mux_switch,1,1,0,1,0,0,1,1,1,1
typec_mux_set,0x6b3d9465,KERNEL_OR_BUILTIN,,0,rt_pd_manager,1,1,0,1,0,0,1,1,1,1
typec_mux_unregister,0x56d4f794,KERNEL_OR_BUILTIN,,0,mux_switch,1,1,0,1,0,0,1,1,1,1
typec_partner_set_identity,0x273e101f,KERNEL_OR_BUILTIN,,0,rt_pd_manager,1,1,0,1,0,0,1,1,1,1
typec_partner_set_pd_revision,0x3d4ba090,KERNEL_OR_BUILTIN,,0,rt_pd_manager,1,1,0,1,0,0,0,0,1,1
typec_partner_set_svdm_version,0xb9d5c074,KERNEL_OR_BUILTIN,,0,rt_pd_manager,1,1,0,1,0,0,0,0,1,1
typec_register_partner,0xb6bd1071,KERNEL_OR_BUILTIN,,0,rt_pd_manager,1,1,0,1,0,0,1,1,1,1
typec_register_port,0xc278a2d2,KERNEL_OR_BUILTIN,,0,rt_pd_manager,1,1,0,1,0,0,1,1,1,1
typec_set_data_role,0x9c7b0769,KERNEL_OR_BUILTIN,,0,rt_pd_manager,1,1,0,1,0,0,1,1,1,1
typec_set_orientation,0x7d728b62,KERNEL_OR_BUILTIN,,0,rt_pd_manager,1,1,0,1,0,0,1,1,1,1
typec_set_pwr_opmode,0xff8dc427,KERNEL_OR_BUILTIN,,0,rt_pd_manager,1,1,0,1,0,0,1,1,1,1
typec_set_pwr_role,0x2ceb5865,KERNEL_OR_BUILTIN,,0,rt_pd_manager,1,1,0,1,0,0,1,1,1,1
typec_set_vconn_role,0x6d0ae7ae,KERNEL_OR_BUILTIN,,0,rt_pd_manager,1,1,0,1,0,0,1,1,1,1
typec_switch_get_drvdata,0x34867dd9,KERNEL_OR_BUILTIN,,0,mux_switch,1,1,0,1,0,0,1,1,1,1
typec_switch_register,0x9929df97,KERNEL_OR_BUILTIN,,0,mux_switch,1,1,0,1,0,0,1,1,1,1
typec_switch_unregister,0x3c4b6a63,KERNEL_OR_BUILTIN,,0,mux_switch,1,1,0,1,0,0,1,1,1,1
typec_unregister_partner,0xed5bd3c5,KERNEL_OR_BUILTIN,,0,rt_pd_manager,1,1,0,1,0,0,1,1,1,1
typec_unregister_port,0x2be254c6,KERNEL_OR_BUILTIN,,0,rt_pd_manager,1,1,0,1,0,0,1,1,1,1
uart_get_baud_rate,0x82472299,KERNEL_OR_BUILTIN,,0,8250_mtk,1,1,0,1,0,0,1,1,1,1
uart_get_divisor,0xa9d1a146,KERNEL_OR_BUILTIN,,0,8250_mtk,1,1,0,1,0,0,1,1,1,1
uart_update_timeout,0xcea67f4d,KERNEL_OR_BUILTIN,,0,8250_mtk,1,1,0,1,0,0,1,1,1,1
uclamp_eff_value,0xb35eaea1,KERNEL_OR_BUILTIN,,0,mtk_fpsgo;scheduler,2,2,0,1,0,0,1,1,1,1
udp6_set_csum,0x2b6945b5,KERNEL_OR_BUILTIN,,0,l2tp_core,1,1,0,1,0,0,0,0,1,1
udp_set_csum,0xa61148a7,KERNEL_OR_BUILTIN,,0,l2tp_core,1,1,0,1,0,0,0,0,1,1
udp_sock_create4,0x37d2c34f,KERNEL_OR_BUILTIN,,0,l2tp_core;tipc,2,2,0,1,0,0,0,0,1,1
udp_sock_create6,0xec652a9e,KERNEL_OR_BUILTIN,,0,l2tp_core;tipc,2,2,0,1,0,0,0,0,1,1
udp_tunnel6_xmit_skb,0x5106a9d0,KERNEL_OR_BUILTIN,,0,tipc,1,1,0,1,0,0,0,0,1,1
udp_tunnel_sock_release,0x8d386e7d,KERNEL_OR_BUILTIN,,0,tipc,1,1,0,1,0,0,0,0,1,1
udp_tunnel_xmit_skb,0xb583abe2,KERNEL_OR_BUILTIN,,0,tipc,1,1,0,1,0,0,0,0,1,1
ufshcd_config_pwr_mode,0x7fea5f06,KERNEL_OR_BUILTIN,,0,ufs_mediatek_mod,1,1,0,1,0,0,0,0,1,1
ufshcd_delay_us,0x723b1abf,KERNEL_OR_BUILTIN,,0,ufs_mediatek_mod,1,1,0,1,0,0,1,1,1,1
ufshcd_dme_configure_adapt,0x4770f9b9,KERNEL_OR_BUILTIN,,0,ufs_mediatek_mod,1,1,0,1,0,0,1,1,1,1
ufshcd_dme_get_attr,0x8928b337,KERNEL_OR_BUILTIN,,0,ufs_mediatek_dbg;ufs_mediatek_mod,2,2,0,1,0,0,1,1,1,1
ufshcd_dme_set_attr,0x708a8a04,KERNEL_OR_BUILTIN,,0,ufs_mediatek_mod,1,1,0,1,0,0,1,1,1,1
ufshcd_dump_regs,0xb77e84b1,KERNEL_OR_BUILTIN,,0,ufs_mediatek_mod,1,1,0,1,0,0,1,1,1,1
ufshcd_fixup_dev_quirks,0xd8bf8388,KERNEL_OR_BUILTIN,,0,ufs_mediatek_mod,1,1,0,1,0,0,1,1,1,1
ufshcd_get_pwr_dev_param,0x7a0460ff,KERNEL_OR_BUILTIN,,0,ufs_mediatek_mod,1,1,0,1,0,0,1,1,1,1
ufshcd_hba_enable,0x8ee7b6fa,KERNEL_OR_BUILTIN,,0,ufs_mediatek_mod,1,1,0,1,0,0,1,1,1,1
ufshcd_hba_stop,0xcc8acc00,KERNEL_OR_BUILTIN,,0,ufs_mediatek_mod,1,1,0,1,0,0,1,1,1,1
ufshcd_hold,0xbde7219d,KERNEL_OR_BUILTIN,,0,ufs_mediatek_mod,1,1,0,1,0,0,0,0,1,1
ufshcd_init_pwr_dev_param,0x54c946de,KERNEL_OR_BUILTIN,,0,ufs_mediatek_mod,1,1,0,1,0,0,1,1,1,1
ufshcd_link_recovery,0x89f8ef66,KERNEL_OR_BUILTIN,,0,ufs_mediatek_mod,1,1,0,1,0,0,1,1,1,1
ufshcd_make_hba_operational,0x1168ff72,KERNEL_OR_BUILTIN,,0,ufs_mediatek_mod,1,1,0,1,0,0,1,1,1,1
ufshcd_mcq_config_mac,0xd1787215,KERNEL_OR_BUILTIN,,0,ufs_mediatek_mod,1,1,0,1,0,0,0,0,1,1
ufshcd_mcq_make_queues_operational,0x1d22bd73,KERNEL_OR_BUILTIN,,0,ufs_mediatek_mod,1,1,0,1,0,0,0,0,1,1
ufshcd_mcq_poll_cqe_lock,0x373bfb09,KERNEL_OR_BUILTIN,,0,ufs_mediatek_mod,1,1,0,1,0,0,0,0,1,1
ufshcd_mcq_read_cqis,0xeafc7b98,KERNEL_OR_BUILTIN,,0,ufs_mediatek_mod,1,1,0,1,0,0,0,0,1,1
ufshcd_mcq_write_cqis,0x35c6b5e8,KERNEL_OR_BUILTIN,,0,ufs_mediatek_mod,1,1,0,1,0,0,0,0,1,1
ufshcd_pltfrm_init,0xa4f65af3,KERNEL_OR_BUILTIN,,0,ufs_mediatek_mod,1,1,0,1,0,0,1,1,1,1
ufshcd_query_attr,0x9165ddde,KERNEL_OR_BUILTIN,,0,ufs_mediatek_mod,1,1,0,1,0,0,1,1,1,1
ufshcd_query_descriptor_retry,0x4483b314,KERNEL_OR_BUILTIN,,0,ufs_mediatek_mod,1,1,0,1,0,0,1,1,1,1
ufshcd_query_flag,0x5d5b119c,KERNEL_OR_BUILTIN,,0,ufs_mediatek_mod,1,1,0,1,0,0,1,1,1,1
ufshcd_read_desc_param,0x99742b4a,KERNEL_OR_BUILTIN,,0,ufs_mediatek_mod,1,1,0,1,0,0,1,1,1,1
ufshcd_release,0xc4600916,KERNEL_OR_BUILTIN,,0,ufs_mediatek_mod,1,1,0,1,0,0,0,0,1,1
ufshcd_remove,0x653ec2e0,KERNEL_OR_BUILTIN,,0,ufs_mediatek_mod,1,1,0,1,0,0,1,1,1,1
ufshcd_resume_complete,0x015f1ff6,KERNEL_OR_BUILTIN,,0,ufs_mediatek_mod,1,1,0,1,0,0,1,1,1,1
ufshcd_runtime_resume,0x0cc8115a,KERNEL_OR_BUILTIN,,0,ufs_mediatek_mod,1,1,0,1,0,0,1,1,1,1
ufshcd_runtime_suspend,0x32f7c29d,KERNEL_OR_BUILTIN,,0,ufs_mediatek_mod,1,1,0,1,0,0,1,1,1,1
ufshcd_suspend_prepare,0xf6bd39a3,KERNEL_OR_BUILTIN,,0,ufs_mediatek_mod,1,1,0,1,0,0,1,1,1,1
ufshcd_system_resume,0x7dd8e502,KERNEL_OR_BUILTIN,,0,ufs_mediatek_mod,1,1,0,1,0,0,1,1,1,1
ufshcd_system_suspend,0x57360baf,KERNEL_OR_BUILTIN,,0,ufs_mediatek_mod,1,1,0,1,0,0,1,1,1,1
ufshcd_uic_change_pwr_mode,0x40283b29,KERNEL_OR_BUILTIN,,0,ufs_mediatek_mod,1,1,0,1,0,0,1,1,1,1
ufshcd_uic_hibern8_exit,0xe7db6d8d,KERNEL_OR_BUILTIN,,0,ufs_mediatek_mod,1,1,0,1,0,0,1,1,1,1
ufshcd_update_evt_hist,0x2d615762,KERNEL_OR_BUILTIN,,0,ufs_mediatek_mod,1,1,0,1,0,0,1,1,1,1
unlock_page,0x196234a5,KERNEL_OR_BUILTIN,,0,mali_kbase_mt6878_r44;zsmalloc,2,2,0,1,1,0,1,1,1,1
unmap_mapping_range,0xc97d8bcd,KERNEL_OR_BUILTIN,,0,mali_kbase_mt6878_r44,1,1,0,1,0,0,1,1,1,1
unpin_user_page,0x2230a631,KERNEL_OR_BUILTIN,,0,mali_kbase_mt6878_r44,1,1,0,1,0,0,1,1,1,1
unpin_user_pages_dirty_lock,0xd1f9799d,KERNEL_OR_BUILTIN,,0,gzvm,1,1,0,1,0,0,0,0,1,1
unregister_blkdev,0xb5a459dc,KERNEL_OR_BUILTIN,,0,zram,1,1,0,1,0,0,1,1,1,1
unregister_chrdev_region,0x6091b333,KERNEL_OR_BUILTIN,,0,apusys;bt_drv_6878;camera_dpe_isp7sp;camera_eeprom_v4l2;ccci_util_lib;connadp;connfem;conninfra;connscp;flashlight;fmradio_drv_connac2x;gps_drv_dl_v051;gps_pwr;gps_scp;gz_ipc_mod;mdp_drv_mt6878;mt6369_accdet;mtk_ccd_remoteproc;mtk_ccuv;mtk_hcp;mtk_mbraink;mtk_vcu;pda_drv_mt6878;rpmb_mtk;sec;teeperf;widevine_driver;wlan_drv_gen4m_6878;wmt_chrdev_wifi_connac2,29,29,0,1,0,0,1,1,1,1
unregister_die_notifier,0x121d958a,KERNEL_OR_BUILTIN,,0,mrdump,1,1,0,1,0,0,1,1,1,1
unregister_inet6addr_notifier,0x2fe252cc,KERNEL_OR_BUILTIN,,0,mac80211,1,1,0,1,0,0,0,0,1,1
unregister_inetaddr_notifier,0xfe029963,KERNEL_OR_BUILTIN,,0,mac80211;wlan_drv_gen4m_6878,2,2,0,1,0,0,1,1,1,1
unregister_module_notifier,0x6a5ecb18,KERNEL_OR_BUILTIN,,0,aee_aed;mrdump,2,2,0,1,0,0,1,1,1,1
unregister_net_sysctl_table,0xd53c67b3,KERNEL_OR_BUILTIN,,0,ieee802154_6lowpan;tipc,2,2,0,1,0,0,0,0,1,1
unregister_netdev,0x4ab68b33,KERNEL_OR_BUILTIN,,0,can_dev;ccmni;mtk_u_ether;r8152;rtl8150;usbnet;wlan_drv_gen4m_6878,7,7,0,1,0,0,1,1,1,1
unregister_netdevice_many,0x9fdecc31,KERNEL_OR_BUILTIN,,0,8021q;mac80211;ppp_generic;wwan,4,4,0,1,0,0,0,0,1,1
unregister_netdevice_notifier,0x9d0d6206,KERNEL_OR_BUILTIN,,0,6lowpan;8021q;can_bcm;can_gw;can_raw;cfg80211;ieee802154;ieee802154_6lowpan;mac80211;mac802154;mddp;tipc;wlan_drv_gen4m_6878,13,13,0,1,0,0,1,1,1,1
unregister_netdevice_queue,0xc7086c08,KERNEL_OR_BUILTIN,,0,6lowpan;8021q;cfg80211;mac80211;mac802154;ppp_generic;wwan,7,7,0,1,0,0,0,0,1,1
unregister_oom_notifier,0xc617f82c,KERNEL_OR_BUILTIN,,0,mali_kbase_mt6878_r44;mtk_heap_debug,2,2,0,1,0,0,1,1,1,1
unregister_pernet_device,0x35887880,KERNEL_OR_BUILTIN,,0,cfg80211;ieee802154;l2tp_core;l2tp_ppp;ppp_generic;tipc,6,6,0,1,0,0,0,0,1,1
unregister_pernet_subsys,0xa19edd2d,KERNEL_OR_BUILTIN,,0,8021q;can;can_bcm;can_gw;ieee802154_6lowpan;mddp;tipc,7,7,0,1,0,0,1,1,1,1
unregister_pm_notifier,0x7681946c,KERNEL_OR_BUILTIN,,0,aee_hangdet;bluetooth;bt_drv_6878;conninfra;log_store;mdp_drv_mt6878;mt6375_battery;mtk_cam_isp7sp;mtk_mbraink;r8152;rtc_mt6685;sensorhub;wlan_drv_gen4m_6878,13,14,0,1,0,0,1,1,1,1
unregister_reboot_notifier,0xac1a55be,KERNEL_OR_BUILTIN,,0,aee_hangdet;log_store;reboot_mode;sec,4,4,0,1,0,0,1,1,1,1
unregister_rpmsg_driver,0xeab85c26,KERNEL_OR_BUILTIN,,0,apu_top;apusys;ccd_rpmsg;sapu,4,4,0,1,0,0,1,1,1,1
unregister_shrinker,0x7f691249,KERNEL_OR_BUILTIN,,0,mali_kbase_mt6878_r44;mali_mgm_mt6878_r44;zsmalloc,3,3,0,1,0,0,1,1,1,1
unregister_sysctl_table,0xd691c6a9,KERNEL_OR_BUILTIN,,0,ccmni,1,1,0,1,0,0,1,1,1,1
unregister_virtio_device,0xb9c34a5e,KERNEL_OR_BUILTIN,,0,gz_virtio_mod,1,1,0,1,0,0,1,1,1,1
unregister_virtio_driver,0x0b251408,KERNEL_OR_BUILTIN,,0,gz_ipc_mod,1,1,0,1,0,0,1,1,1,1
up,0xcf2a6966,KERNEL_OR_BUILTIN,,0,aee_aed;aee_rs;bt_drv_6878;conninfra;connscp;fmradio_drv_connac2x;gps_scp;mediatek_drm;mtk_vcodec_dec_v1;mtk_vcodec_enc_v1;mtk_vcu;sec;tcpc_class;tkcore;ufs_mediatek_mod;wlan_drv_gen4m_6878,16,16,0,1,0,0,1,1,1,1
up_read,0x6b50e951,KERNEL_OR_BUILTIN,,0,gz_tz_system;gzvm;hbt;hidp;mali_kbase_mt6878_r44;monitor_hang;mtk_heap_debug;ppp_generic;zram,9,9,0,1,1,0,1,1,1,1
up_write,0x20d81059,KERNEL_OR_BUILTIN,,0,ccci_md_all;cpudvfs;drm_dma_helper;hbt;hidp;mali_dmabuf_test_mt6878_r44;mali_kbase_mt6878_r44;mediatek_drm;monitor_hang;mtk_aie;ppp_generic;snd_soc_mtk_common;teeperf;tmem_ffa;zram,15,15,0,1,1,0,1,1,1,1
update_devfreq,0x04e5f3e0,KERNEL_OR_BUILTIN,,0,apu_top,1,1,0,1,0,0,1,1,1,1
update_rq_clock,0x7ff431ed,KERNEL_OR_BUILTIN,,0,mtk_c2ps;scheduler;task_turbo,3,3,0,1,0,0,1,1,1,1
usb_add_config,0x26f6d399,KERNEL_OR_BUILTIN,,0,usb_meta,1,1,0,1,0,0,1,1,1,1
usb_add_function,0xb4f1d050,KERNEL_OR_BUILTIN,,0,c2k_usb;usb_meta,2,2,0,1,0,0,1,1,1,1
usb_add_gadget_udc,0x18c96487,KERNEL_OR_BUILTIN,,0,mtu3,1,1,0,1,0,0,1,1,1,1
usb_add_hcd,0xa85ddb88,KERNEL_OR_BUILTIN,,0,xhci_mtk_hcd_v2,1,1,0,1,0,0,1,1,1,1
usb_alloc_coherent,0xbb455825,KERNEL_OR_BUILTIN,,0,cdc_acm,1,1,0,1,0,0,0,0,1,1
usb_alloc_urb,0xe5714f41,KERNEL_OR_BUILTIN,,0,cdc_acm;cdc_eem;r8152;rtl8150;usbnet;usbserial,6,6,0,1,0,0,0,0,1,1
usb_altnum_to_altsetting,0xffcd2f4e,KERNEL_OR_BUILTIN,,0,cdc_ncm;xhci_mtk_hcd_v2,2,2,0,1,0,0,0,0,1,1
usb_anchor_urb,0x50a30a2a,KERNEL_OR_BUILTIN,,0,cdc_acm;usbnet,2,2,0,1,0,0,0,0,1,1
usb_assign_descriptors,0x79921d0b,KERNEL_OR_BUILTIN,,0,mtk_usb_f_rndis,1,1,0,1,0,0,1,1,1,1
usb_autopm_get_interface,0x46d9f3e3,KERNEL_OR_BUILTIN,,0,aqc111;cdc_acm;ftdi_sio;r8152;usbnet;usbserial,6,6,0,1,0,0,0,0,1,1
usb_autopm_get_interface_async,0xd0f2ee17,KERNEL_OR_BUILTIN,,0,cdc_acm;r8152;usbnet,3,3,0,1,0,0,0,0,1,1
usb_autopm_get_interface_no_resume,0x1f929ea3,KERNEL_OR_BUILTIN,,0,cdc_acm;usbnet,2,2,0,1,0,0,0,0,1,1
usb_autopm_put_interface,0x073f3d9b,KERNEL_OR_BUILTIN,,0,aqc111;cdc_acm;ftdi_sio;r8152;usbnet;usbserial,6,6,0,1,0,0,0,0,1,1
usb_autopm_put_interface_async,0xe3eace12,KERNEL_OR_BUILTIN,,0,cdc_acm;r8152;usbnet,3,3,0,1,0,0,0,0,1,1
usb_check_bulk_endpoints,0x7cd79799,KERNEL_OR_BUILTIN,,0,usbnet,1,1,0,1,0,0,0,0,1,1
usb_clear_halt,0x41337a4e,KERNEL_OR_BUILTIN,,0,cdc_acm;usbnet,2,2,0,1,0,0,0,0,1,1
usb_composite_probe,0xb3b3201b,KERNEL_OR_BUILTIN,,0,usb_meta,1,1,0,1,0,0,1,1,1,1
usb_composite_unregister,0x8fbf7e81,KERNEL_OR_BUILTIN,,0,usb_meta,1,1,0,1,0,0,1,1,1,1
usb_control_msg,0xd11cfb2a,KERNEL_OR_BUILTIN,,0,aqc111;cdc_acm;cdc_ether;ftdi_sio;r8152;usbnet,6,6,0,1,0,0,0,0,1,1
usb_control_msg_recv,0xa3dfc77c,KERNEL_OR_BUILTIN,,0,ftdi_sio;rtl8150,2,2,0,1,0,0,0,0,1,1
usb_control_msg_send,0xadf959d4,KERNEL_OR_BUILTIN,,0,rtl8150,1,1,0,1,0,0,0,0,1,1
usb_copy_descriptors,0x2e09263f,KERNEL_OR_BUILTIN,,0,c2k_usb,1,1,0,1,0,0,1,1,1,1
usb_create_hcd,0xb28c2fa9,KERNEL_OR_BUILTIN,,0,xhci_mtk_hcd_v2,1,1,0,1,0,0,1,1,1,1
usb_create_shared_hcd,0xdd54bd2d,KERNEL_OR_BUILTIN,,0,xhci_mtk_hcd_v2,1,1,0,1,0,0,1,1,1,1
usb_debug_root,0xfad7aa72,KERNEL_OR_BUILTIN,,0,mtu3;xhci_mtk_hcd_v2,2,2,0,1,0,0,1,1,1,1
usb_del_gadget_udc,0xf46f2300,KERNEL_OR_BUILTIN,,0,mtu3,1,1,0,1,0,0,1,1,1,1
usb_deregister,0x1c3c3cf8,KERNEL_OR_BUILTIN,,0,aqc111;asix;ax88179_178a;cdc_acm;cdc_eem;cdc_ether;cdc_ncm;r8152;r8153_ecm;rtl8150;usbserial,11,11,0,1,0,0,1,1,1,1
usb_deregister_device_driver,0xdadf653f,KERNEL_OR_BUILTIN,,0,r8152,1,1,0,0,0,0,0,0,0,0
usb_disabled,0x19a304ba,KERNEL_OR_BUILTIN,,0,usbserial;xhci_mtk_hcd_v2,2,2,0,1,0,0,1,1,1,1
usb_driver_claim_interface,0x38b6fa85,KERNEL_OR_BUILTIN,,0,cdc_acm;cdc_ether;cdc_ncm;usbserial,4,4,0,1,0,0,0,0,1,1
usb_driver_release_interface,0x3275b233,KERNEL_OR_BUILTIN,,0,cdc_acm;cdc_ether;cdc_ncm;usbserial,4,4,0,1,0,0,0,0,1,1
usb_driver_set_configuration,0x737cedcc,KERNEL_OR_BUILTIN,,0,aqc111,1,1,0,1,0,0,0,0,1,1
usb_enable_lpm,0x6be99a8a,KERNEL_OR_BUILTIN,,0,r8152,1,1,0,1,0,0,0,0,1,1
usb_ep_alloc_request,0x880d48e4,KERNEL_OR_BUILTIN,,0,c2k_usb;mtk_u_ether;mtk_usb_f_rndis,3,3,0,1,0,0,1,1,1,1
usb_ep_autoconfig,0x72aedefe,KERNEL_OR_BUILTIN,,0,c2k_usb;mtk_usb_f_rndis,2,2,0,1,0,0,1,1,1,1
usb_ep_dequeue,0xbadfaba7,KERNEL_OR_BUILTIN,,0,c2k_usb;usb_meta,2,2,0,1,0,0,1,1,1,1
usb_ep_disable,0x1aec8cdd,KERNEL_OR_BUILTIN,,0,c2k_usb;mtk_u_ether;mtk_usb_f_rndis,3,3,0,1,0,0,1,1,1,1
usb_ep_enable,0x2dbea237,KERNEL_OR_BUILTIN,,0,c2k_usb;mtk_u_ether;mtk_usb_f_rndis,3,3,0,1,0,0,1,1,1,1
usb_ep_free_request,0x1d6766db,KERNEL_OR_BUILTIN,,0,c2k_usb;mtk_u_ether;mtk_usb_f_rndis,3,3,0,1,0,0,1,1,1,1
usb_ep_queue,0xd4616fc7,KERNEL_OR_BUILTIN,,0,c2k_usb;mtk_u_ether;mtk_usb_f_rndis,3,3,0,1,0,0,1,1,1,1
usb_ep_set_halt,0x8310b89e,KERNEL_OR_BUILTIN,,0,mtu3,1,1,0,1,0,0,1,1,1,1
usb_ep_set_maxpacket_limit,0x77ec757b,KERNEL_OR_BUILTIN,,0,mtu3,1,1,0,1,0,0,1,1,1,1
usb_ep_type_string,0x1a146ec3,KERNEL_OR_BUILTIN,,0,mtu3,1,1,0,1,0,0,1,1,1,1
usb_find_common_endpoints,0x93c7edeb,KERNEL_OR_BUILTIN,,0,cdc_acm;r8152,2,2,0,1,0,0,0,0,1,1
usb_free_all_descriptors,0xddfc1c21,KERNEL_OR_BUILTIN,,0,mtk_usb_f_rndis,1,1,0,1,0,0,1,1,1,1
usb_free_coherent,0x10ead029,KERNEL_OR_BUILTIN,,0,cdc_acm,1,1,0,1,0,0,0,0,1,1
usb_free_urb,0x041b314a,KERNEL_OR_BUILTIN,,0,cdc_acm;cdc_eem;r8152;rtl8150;usbnet;usbserial,6,6,0,1,0,0,0,0,1,1
usb_function_register,0xed4379fe,KERNEL_OR_BUILTIN,,0,c2k_usb_f_via_atc;c2k_usb_f_via_ets;c2k_usb_f_via_modem;mtk_usb_f_rndis,4,4,0,1,0,0,1,1,1,1
usb_function_unregister,0x3de341e7,KERNEL_OR_BUILTIN,,0,c2k_usb_f_via_atc;c2k_usb_f_via_ets;c2k_usb_f_via_modem;mtk_usb_f_rndis,4,4,0,1,0,0,1,1,1,1
usb_gadget_connect,0x6600a5fe,KERNEL_OR_BUILTIN,,0,usb_meta,1,1,0,1,0,0,1,1,1,1
usb_gadget_disconnect,0xfbd2710e,KERNEL_OR_BUILTIN,,0,usb_meta,1,1,0,1,0,0,1,1,1,1
usb_gadget_giveback_request,0x3cfd9348,KERNEL_OR_BUILTIN,,0,mtu3,1,1,0,1,0,0,1,1,1,1
usb_gadget_map_request,0xeaddc31a,KERNEL_OR_BUILTIN,,0,mtu3,1,1,0,1,0,0,1,1,1,1
usb_gadget_register_driver_owner,0xe12088d0,KERNEL_OR_BUILTIN,,0,usb_meta,1,1,0,1,0,0,0,0,1,1
usb_gadget_set_selfpowered,0x5bf42f93,KERNEL_OR_BUILTIN,,0,usb_meta,1,1,0,1,0,0,1,1,1,1
usb_gadget_set_state,0xfb228107,KERNEL_OR_BUILTIN,,0,mtu3,1,1,0,1,0,0,1,1,1,1
usb_gadget_unmap_request,0xe0d4c188,KERNEL_OR_BUILTIN,,0,mtu3,1,1,0,1,0,0,1,1,1,1
usb_get_dev,0x5aff53a1,KERNEL_OR_BUILTIN,,0,usbserial,1,1,0,1,0,0,0,0,1,1
usb_get_dr_mode,0x1c6d0246,KERNEL_OR_BUILTIN,,0,mtu3,1,1,0,1,0,0,1,1,1,1
usb_get_from_anchor,0x5ec6dfcd,KERNEL_OR_BUILTIN,,0,cdc_acm;usbnet,2,2,0,1,0,0,0,0,1,1
usb_get_function,0x1fdad91c,KERNEL_OR_BUILTIN,,0,usb_meta,1,1,0,1,0,0,1,1,1,1
usb_get_function_instance,0xbb39a545,KERNEL_OR_BUILTIN,,0,usb_meta,1,1,0,1,0,0,1,1,1,1
usb_get_intf,0xab6a8303,KERNEL_OR_BUILTIN,,0,cdc_acm;usbserial,2,2,0,1,0,0,0,0,1,1
