sha256	module_name	filename	locations	symbol
7b047caf1a491693376d3b0f1f67240a202e5522c2211626d8857a6aaafc3139	mtk_gpufreq_wrapper	mtk_gpufreq_wrapper.ko	vendor_dlkm	gpufreq_get_cur_limit_idx
7b047caf1a491693376d3b0f1f67240a202e5522c2211626d8857a6aaafc3139	mtk_gpufreq_wrapper	mtk_gpufreq_wrapper.ko	vendor_dlkm	gpufreq_get_cur_limiter
7b047caf1a491693376d3b0f1f67240a202e5522c2211626d8857a6aaafc3139	mtk_gpufreq_wrapper	mtk_gpufreq_wrapper.ko	vendor_dlkm	gpufreq_get_cur_oppidx
7b047caf1a491693376d3b0f1f67240a202e5522c2211626d8857a6aaafc3139	mtk_gpufreq_wrapper	mtk_gpufreq_wrapper.ko	vendor_dlkm	gpufreq_get_cur_power
7b047caf1a491693376d3b0f1f67240a202e5522c2211626d8857a6aaafc3139	mtk_gpufreq_wrapper	mtk_gpufreq_wrapper.ko	vendor_dlkm	gpufreq_get_cur_temperature
7b047caf1a491693376d3b0f1f67240a202e5522c2211626d8857a6aaafc3139	mtk_gpufreq_wrapper	mtk_gpufreq_wrapper.ko	vendor_dlkm	gpufreq_get_cur_volt
7b047caf1a491693376d3b0f1f67240a202e5522c2211626d8857a6aaafc3139	mtk_gpufreq_wrapper	mtk_gpufreq_wrapper.ko	vendor_dlkm	gpufreq_get_cur_vsram
7b047caf1a491693376d3b0f1f67240a202e5522c2211626d8857a6aaafc3139	mtk_gpufreq_wrapper	mtk_gpufreq_wrapper.ko	vendor_dlkm	gpufreq_get_dvfs_state
7b047caf1a491693376d3b0f1f67240a202e5522c2211626d8857a6aaafc3139	mtk_gpufreq_wrapper	mtk_gpufreq_wrapper.ko	vendor_dlkm	gpufreq_get_dynamic_power
7b047caf1a491693376d3b0f1f67240a202e5522c2211626d8857a6aaafc3139	mtk_gpufreq_wrapper	mtk_gpufreq_wrapper.ko	vendor_dlkm	gpufreq_get_freq_by_idx
7b047caf1a491693376d3b0f1f67240a202e5522c2211626d8857a6aaafc3139	mtk_gpufreq_wrapper	mtk_gpufreq_wrapper.ko	vendor_dlkm	gpufreq_get_leakage_power
7b047caf1a491693376d3b0f1f67240a202e5522c2211626d8857a6aaafc3139	mtk_gpufreq_wrapper	mtk_gpufreq_wrapper.ko	vendor_dlkm	gpufreq_get_max_power
7b047caf1a491693376d3b0f1f67240a202e5522c2211626d8857a6aaafc3139	mtk_gpufreq_wrapper	mtk_gpufreq_wrapper.ko	vendor_dlkm	gpufreq_get_min_power
7b047caf1a491693376d3b0f1f67240a202e5522c2211626d8857a6aaafc3139	mtk_gpufreq_wrapper	mtk_gpufreq_wrapper.ko	vendor_dlkm	gpufreq_get_opp_num
7b047caf1a491693376d3b0f1f67240a202e5522c2211626d8857a6aaafc3139	mtk_gpufreq_wrapper	mtk_gpufreq_wrapper.ko	vendor_dlkm	gpufreq_get_oppidx_by_freq
7b047caf1a491693376d3b0f1f67240a202e5522c2211626d8857a6aaafc3139	mtk_gpufreq_wrapper	mtk_gpufreq_wrapper.ko	vendor_dlkm	gpufreq_get_power_by_idx
7b047caf1a491693376d3b0f1f67240a202e5522c2211626d8857a6aaafc3139	mtk_gpufreq_wrapper	mtk_gpufreq_wrapper.ko	vendor_dlkm	gpufreq_get_power_state
7b047caf1a491693376d3b0f1f67240a202e5522c2211626d8857a6aaafc3139	mtk_gpufreq_wrapper	mtk_gpufreq_wrapper.ko	vendor_dlkm	gpufreq_get_segment_id
7b047caf1a491693376d3b0f1f67240a202e5522c2211626d8857a6aaafc3139	mtk_gpufreq_wrapper	mtk_gpufreq_wrapper.ko	vendor_dlkm	gpufreq_get_shader_present
7b047caf1a491693376d3b0f1f67240a202e5522c2211626d8857a6aaafc3139	mtk_gpufreq_wrapper	mtk_gpufreq_wrapper.ko	vendor_dlkm	gpufreq_get_working_table
7b047caf1a491693376d3b0f1f67240a202e5522c2211626d8857a6aaafc3139	mtk_gpufreq_wrapper	mtk_gpufreq_wrapper.ko	vendor_dlkm	gpufreq_hardstop_dump_slog
7b047caf1a491693376d3b0f1f67240a202e5522c2211626d8857a6aaafc3139	mtk_gpufreq_wrapper	mtk_gpufreq_wrapper.ko	vendor_dlkm	gpufreq_pdca_config
7b047caf1a491693376d3b0f1f67240a202e5522c2211626d8857a6aaafc3139	mtk_gpufreq_wrapper	mtk_gpufreq_wrapper.ko	vendor_dlkm	gpufreq_pdca_polling_ack
7b047caf1a491693376d3b0f1f67240a202e5522c2211626d8857a6aaafc3139	mtk_gpufreq_wrapper	mtk_gpufreq_wrapper.ko	vendor_dlkm	gpufreq_power_control
7b047caf1a491693376d3b0f1f67240a202e5522c2211626d8857a6aaafc3139	mtk_gpufreq_wrapper	mtk_gpufreq_wrapper.ko	vendor_dlkm	gpufreq_power_ctrl_enable
7b047caf1a491693376d3b0f1f67240a202e5522c2211626d8857a6aaafc3139	mtk_gpufreq_wrapper	mtk_gpufreq_wrapper.ko	vendor_dlkm	gpufreq_register_gpufreq_fp
7b047caf1a491693376d3b0f1f67240a202e5522c2211626d8857a6aaafc3139	mtk_gpufreq_wrapper	mtk_gpufreq_wrapper.ko	vendor_dlkm	gpufreq_register_gpuppm_fp
7b047caf1a491693376d3b0f1f67240a202e5522c2211626d8857a6aaafc3139	mtk_gpufreq_wrapper	mtk_gpufreq_wrapper.ko	vendor_dlkm	gpufreq_set_limit
7b047caf1a491693376d3b0f1f67240a202e5522c2211626d8857a6aaafc3139	mtk_gpufreq_wrapper	mtk_gpufreq_wrapper.ko	vendor_dlkm	gpufreq_set_mfgsys_config
7e6330051d462a09605638f69032fa94697589ca5c36573217931193e51964a2	mddp	mddp.ko	vendor_dlkm	mddp_drv_attach
7e6330051d462a09605638f69032fa94697589ca5c36573217931193e51964a2	mddp	mddp.ko	vendor_dlkm	mddp_drv_detach
80533a946fbf75109888bf47a3e0ac6a575fdcf06a425fa4b783faad57679f5a	audio_ipi	audio_ipi.ko	vendor_dlkm	audio_get_dsp_id
80533a946fbf75109888bf47a3e0ac6a575fdcf06a425fa4b783faad57679f5a	audio_ipi	audio_ipi.ko	vendor_dlkm	audio_recv_ipi_buf_from_dsp
80533a946fbf75109888bf47a3e0ac6a575fdcf06a425fa4b783faad57679f5a	audio_ipi	audio_ipi.ko	vendor_dlkm	audio_send_ipi_buf_to_dsp
80533a946fbf75109888bf47a3e0ac6a575fdcf06a425fa4b783faad57679f5a	audio_ipi	audio_ipi.ko	vendor_dlkm	audio_send_ipi_msg
80533a946fbf75109888bf47a3e0ac6a575fdcf06a425fa4b783faad57679f5a	audio_ipi	audio_ipi.ko	vendor_dlkm	audio_task_register_callback
80533a946fbf75109888bf47a3e0ac6a575fdcf06a425fa4b783faad57679f5a	audio_ipi	audio_ipi.ko	vendor_dlkm	dsp_dispatch_ipi_hanlder_to_queue
80533a946fbf75109888bf47a3e0ac6a575fdcf06a425fa4b783faad57679f5a	audio_ipi	audio_ipi.ko	vendor_dlkm	dsp_send_msg_to_queue
80533a946fbf75109888bf47a3e0ac6a575fdcf06a425fa4b783faad57679f5a	audio_ipi	audio_ipi.ko	vendor_dlkm	is_audio_scp_support
80533a946fbf75109888bf47a3e0ac6a575fdcf06a425fa4b783faad57679f5a	audio_ipi	audio_ipi.ko	vendor_dlkm	is_audio_task_dsp_ready
8086e2deaa6c55b032bd74a70b0c4677118dfb9b63e050ac178fc1891fd58b95	mtk_mmdvfs_v3	mtk-mmdvfs-v3.ko	vendor_boot_platform	mmdvfs_call_ccu_set_fp
8086e2deaa6c55b032bd74a70b0c4677118dfb9b63e050ac178fc1891fd58b95	mtk_mmdvfs_v3	mtk-mmdvfs-v3.ko	vendor_boot_platform	mmdvfs_force_rc_clock_by_vcp
8086e2deaa6c55b032bd74a70b0c4677118dfb9b63e050ac178fc1891fd58b95	mtk_mmdvfs_v3	mtk-mmdvfs-v3.ko	vendor_boot_platform	mmdvfs_force_single_clock_by_vcp
8086e2deaa6c55b032bd74a70b0c4677118dfb9b63e050ac178fc1891fd58b95	mtk_mmdvfs_v3	mtk-mmdvfs-v3.ko	vendor_boot_platform	mmdvfs_force_step_by_vcp
8086e2deaa6c55b032bd74a70b0c4677118dfb9b63e050ac178fc1891fd58b95	mtk_mmdvfs_v3	mtk-mmdvfs-v3.ko	vendor_boot_platform	mmdvfs_force_voltage_by_vcp
8086e2deaa6c55b032bd74a70b0c4677118dfb9b63e050ac178fc1891fd58b95	mtk_mmdvfs_v3	mtk-mmdvfs-v3.ko	vendor_boot_platform	mmdvfs_get_vcp_base
8086e2deaa6c55b032bd74a70b0c4677118dfb9b63e050ac178fc1891fd58b95	mtk_mmdvfs_v3	mtk-mmdvfs-v3.ko	vendor_boot_platform	mmdvfs_get_version
8086e2deaa6c55b032bd74a70b0c4677118dfb9b63e050ac178fc1891fd58b95	mtk_mmdvfs_v3	mtk-mmdvfs-v3.ko	vendor_boot_platform	mmdvfs_is_init_done
8086e2deaa6c55b032bd74a70b0c4677118dfb9b63e050ac178fc1891fd58b95	mtk_mmdvfs_v3	mtk-mmdvfs-v3.ko	vendor_boot_platform	mmdvfs_mux_set_opp
8086e2deaa6c55b032bd74a70b0c4677118dfb9b63e050ac178fc1891fd58b95	mtk_mmdvfs_v3	mtk-mmdvfs-v3.ko	vendor_boot_platform	mmdvfs_rc_enable_set_fp
8086e2deaa6c55b032bd74a70b0c4677118dfb9b63e050ac178fc1891fd58b95	mtk_mmdvfs_v3	mtk-mmdvfs-v3.ko	vendor_boot_platform	mmdvfs_set_lp_mode_by_vcp
8086e2deaa6c55b032bd74a70b0c4677118dfb9b63e050ac178fc1891fd58b95	mtk_mmdvfs_v3	mtk-mmdvfs-v3.ko	vendor_boot_platform	mmdvfs_vote_step_by_vcp
8086e2deaa6c55b032bd74a70b0c4677118dfb9b63e050ac178fc1891fd58b95	mtk_mmdvfs_v3	mtk-mmdvfs-v3.ko	vendor_boot_platform	mtk_mmdvfs_camera_notify
8086e2deaa6c55b032bd74a70b0c4677118dfb9b63e050ac178fc1891fd58b95	mtk_mmdvfs_v3	mtk-mmdvfs-v3.ko	vendor_boot_platform	mtk_mmdvfs_camsv_dc_enable
8086e2deaa6c55b032bd74a70b0c4677118dfb9b63e050ac178fc1891fd58b95	mtk_mmdvfs_v3	mtk-mmdvfs-v3.ko	vendor_boot_platform	mtk_mmdvfs_enable_ccu
8086e2deaa6c55b032bd74a70b0c4677118dfb9b63e050ac178fc1891fd58b95	mtk_mmdvfs_v3	mtk-mmdvfs-v3.ko	vendor_boot_platform	mtk_mmdvfs_enable_vcp
8086e2deaa6c55b032bd74a70b0c4677118dfb9b63e050ac178fc1891fd58b95	mtk_mmdvfs_v3	mtk-mmdvfs-v3.ko	vendor_boot_platform	mtk_mmdvfs_fmeter_register_notifier
8086e2deaa6c55b032bd74a70b0c4677118dfb9b63e050ac178fc1891fd58b95	mtk_mmdvfs_v3	mtk-mmdvfs-v3.ko	vendor_boot_platform	mtk_mmdvfs_genpd_notify
8086e2deaa6c55b032bd74a70b0c4677118dfb9b63e050ac178fc1891fd58b95	mtk_mmdvfs_v3	mtk-mmdvfs-v3.ko	vendor_boot_platform	mtk_mmdvfs_get_ipi_status
8086e2deaa6c55b032bd74a70b0c4677118dfb9b63e050ac178fc1891fd58b95	mtk_mmdvfs_v3	mtk-mmdvfs-v3.ko	vendor_boot_platform	mtk_mmdvfs_set_avs
8086e2deaa6c55b032bd74a70b0c4677118dfb9b63e050ac178fc1891fd58b95	mtk_mmdvfs_v3	mtk-mmdvfs-v3.ko	vendor_boot_platform	mtk_mmdvfs_v3_get_force_step
8086e2deaa6c55b032bd74a70b0c4677118dfb9b63e050ac178fc1891fd58b95	mtk_mmdvfs_v3	mtk-mmdvfs-v3.ko	vendor_boot_platform	mtk_mmdvfs_v3_set_force_step
8086e2deaa6c55b032bd74a70b0c4677118dfb9b63e050ac178fc1891fd58b95	mtk_mmdvfs_v3	mtk-mmdvfs-v3.ko	vendor_boot_platform	mtk_mmdvfs_v3_set_vote_step
83213ec4765fe3c88e6bc68ab56ee435845b6e72c51041f53d1a020cf98000bc	mtk_perf_common	mtk_perf_common.ko	vendor_dlkm	get_cpu_pmu
83213ec4765fe3c88e6bc68ab56ee435845b6e72c51041f53d1a020cf98000bc	mtk_perf_common	mtk_perf_common.ko	vendor_dlkm	perf_tracker_enable
8398de841de67529967c09b144292faa88ca86685df110e05f46b4fb1d8b75c5	mtk_iommu	mtk_iommu.ko	vendor_boot_platform	mtee_iova_to_phys
8398de841de67529967c09b144292faa88ca86685df110e05f46b4fb1d8b75c5	mtk_iommu	mtk_iommu.ko	vendor_boot_platform	mtk_iommu_dbg_hang_detect
83bdf842efe73fd60e224e330ac0f165a0a9980048e65c60ea069580469d6f75	mtk_uart_apdma	mtk-uart-apdma.ko	vendor_boot_platform	mtk_save_uart_apdma_reg
83bdf842efe73fd60e224e330ac0f165a0a9980048e65c60ea069580469d6f75	mtk_uart_apdma	mtk-uart-apdma.ko	vendor_boot_platform	mtk_uart_apdma_data_dump
83bdf842efe73fd60e224e330ac0f165a0a9980048e65c60ea069580469d6f75	mtk_uart_apdma	mtk-uart-apdma.ko	vendor_boot_platform	mtk_uart_apdma_enable_vff
83bdf842efe73fd60e224e330ac0f165a0a9980048e65c60ea069580469d6f75	mtk_uart_apdma	mtk-uart-apdma.ko	vendor_boot_platform	mtk_uart_apdma_end_record
83bdf842efe73fd60e224e330ac0f165a0a9980048e65c60ea069580469d6f75	mtk_uart_apdma	mtk-uart-apdma.ko	vendor_boot_platform	mtk_uart_apdma_polling_rx_finish
83bdf842efe73fd60e224e330ac0f165a0a9980048e65c60ea069580469d6f75	mtk_uart_apdma	mtk-uart-apdma.ko	vendor_boot_platform	mtk_uart_apdma_polling_tx_finish
83bdf842efe73fd60e224e330ac0f165a0a9980048e65c60ea069580469d6f75	mtk_uart_apdma	mtk-uart-apdma.ko	vendor_boot_platform	mtk_uart_apdma_start_record
83bdf842efe73fd60e224e330ac0f165a0a9980048e65c60ea069580469d6f75	mtk_uart_apdma	mtk-uart-apdma.ko	vendor_boot_platform	mtk_uart_get_apdma_handler_state
83bdf842efe73fd60e224e330ac0f165a0a9980048e65c60ea069580469d6f75	mtk_uart_apdma	mtk-uart-apdma.ko	vendor_boot_platform	mtk_uart_get_apdma_rpt
83bdf842efe73fd60e224e330ac0f165a0a9980048e65c60ea069580469d6f75	mtk_uart_apdma	mtk-uart-apdma.ko	vendor_boot_platform	mtk_uart_get_apdma_rx_state
83bdf842efe73fd60e224e330ac0f165a0a9980048e65c60ea069580469d6f75	mtk_uart_apdma	mtk-uart-apdma.ko	vendor_boot_platform	mtk_uart_get_rx_res_status
83bdf842efe73fd60e224e330ac0f165a0a9980048e65c60ea069580469d6f75	mtk_uart_apdma	mtk-uart-apdma.ko	vendor_boot_platform	mtk_uart_get_tx_res_status
83bdf842efe73fd60e224e330ac0f165a0a9980048e65c60ea069580469d6f75	mtk_uart_apdma	mtk-uart-apdma.ko	vendor_boot_platform	mtk_uart_rx_setting
83bdf842efe73fd60e224e330ac0f165a0a9980048e65c60ea069580469d6f75	mtk_uart_apdma	mtk-uart-apdma.ko	vendor_boot_platform	mtk_uart_set_apdma_clk
83bdf842efe73fd60e224e330ac0f165a0a9980048e65c60ea069580469d6f75	mtk_uart_apdma	mtk-uart-apdma.ko	vendor_boot_platform	mtk_uart_set_apdma_rx_irq
83bdf842efe73fd60e224e330ac0f165a0a9980048e65c60ea069580469d6f75	mtk_uart_apdma	mtk-uart-apdma.ko	vendor_boot_platform	mtk_uart_set_apdma_rx_state
83bdf842efe73fd60e224e330ac0f165a0a9980048e65c60ea069580469d6f75	mtk_uart_apdma	mtk-uart-apdma.ko	vendor_boot_platform	mtk_uart_set_rx_res_status
83bdf842efe73fd60e224e330ac0f165a0a9980048e65c60ea069580469d6f75	mtk_uart_apdma	mtk-uart-apdma.ko	vendor_boot_platform	mtk_uart_set_tx_res_status
83d0e322a9098aaf20a5edf192ada4284e5c3af29fb4b2e09575873e85fe5487	mtk_pmic_keys	mtk-pmic-keys.ko	vendor_boot_platform	ktf_mtk_pmic_kpd_test
83e7e3d89b192ea6258db2cb6e5071492caf3badc289e03575661a03341bb5eb	gz_trusty_mod	gz_trusty_mod.ko	vendor_dlkm	get_smcnr_dev
83e7e3d89b192ea6258db2cb6e5071492caf3badc289e03575661a03341bb5eb	gz_trusty_mod	gz_trusty_mod.ko	vendor_dlkm	trusty_adjust_task_attr
83e7e3d89b192ea6258db2cb6e5071492caf3badc289e03575661a03341bb5eb	gz_trusty_mod	gz_trusty_mod.ko	vendor_dlkm	trusty_call_notifier_register
83e7e3d89b192ea6258db2cb6e5071492caf3badc289e03575661a03341bb5eb	gz_trusty_mod	gz_trusty_mod.ko	vendor_dlkm	trusty_call_notifier_unregister
83e7e3d89b192ea6258db2cb6e5071492caf3badc289e03575661a03341bb5eb	gz_trusty_mod	gz_trusty_mod.ko	vendor_dlkm	trusty_callback_notifier_register
83e7e3d89b192ea6258db2cb6e5071492caf3badc289e03575661a03341bb5eb	gz_trusty_mod	gz_trusty_mod.ko	vendor_dlkm	trusty_callback_notifier_unregister
83e7e3d89b192ea6258db2cb6e5071492caf3badc289e03575661a03341bb5eb	gz_trusty_mod	gz_trusty_mod.ko	vendor_dlkm	trusty_dequeue_nop
83e7e3d89b192ea6258db2cb6e5071492caf3badc289e03575661a03341bb5eb	gz_trusty_mod	gz_trusty_mod.ko	vendor_dlkm	trusty_dump_systrace
83e7e3d89b192ea6258db2cb6e5071492caf3badc289e03575661a03341bb5eb	gz_trusty_mod	gz_trusty_mod.ko	vendor_dlkm	trusty_enqueue_nop
83e7e3d89b192ea6258db2cb6e5071492caf3badc289e03575661a03341bb5eb	gz_trusty_mod	gz_trusty_mod.ko	vendor_dlkm	trusty_fast_call32
83e7e3d89b192ea6258db2cb6e5071492caf3badc289e03575661a03341bb5eb	gz_trusty_mod	gz_trusty_mod.ko	vendor_dlkm	trusty_get_api_version
83e7e3d89b192ea6258db2cb6e5071492caf3badc289e03575661a03341bb5eb	gz_trusty_mod	gz_trusty_mod.ko	vendor_dlkm	trusty_nop_set_switch_pri
83e7e3d89b192ea6258db2cb6e5071492caf3badc289e03575661a03341bb5eb	gz_trusty_mod	gz_trusty_mod.ko	vendor_dlkm	trusty_std_call32
83e7e3d89b192ea6258db2cb6e5071492caf3badc289e03575661a03341bb5eb	gz_trusty_mod	gz_trusty_mod.ko	vendor_dlkm	trusty_version_str_get
84cc83dfbdb43095d3f4090fc734127cc2a71c024518bc8a5d46ed6260871c87	connadp	connadp.ko	vendor_dlkm	conn_dbg_add_log
84cc83dfbdb43095d3f4090fc734127cc2a71c024518bc8a5d46ed6260871c87	connadp	connadp.ko	vendor_dlkm	conn_pwr_deinit
84cc83dfbdb43095d3f4090fc734127cc2a71c024518bc8a5d46ed6260871c87	connadp	connadp.ko	vendor_dlkm	conn_pwr_drv_post_off
84cc83dfbdb43095d3f4090fc734127cc2a71c024518bc8a5d46ed6260871c87	connadp	connadp.ko	vendor_dlkm	conn_pwr_drv_pre_on
84cc83dfbdb43095d3f4090fc734127cc2a71c024518bc8a5d46ed6260871c87	connadp	connadp.ko	vendor_dlkm	conn_pwr_enable
84cc83dfbdb43095d3f4090fc734127cc2a71c024518bc8a5d46ed6260871c87	connadp	connadp.ko	vendor_dlkm	conn_pwr_get_drv_level
84cc83dfbdb43095d3f4090fc734127cc2a71c024518bc8a5d46ed6260871c87	connadp	connadp.ko	vendor_dlkm	conn_pwr_get_platform_level
84cc83dfbdb43095d3f4090fc734127cc2a71c024518bc8a5d46ed6260871c87	connadp	connadp.ko	vendor_dlkm	conn_pwr_get_thermal
84cc83dfbdb43095d3f4090fc734127cc2a71c024518bc8a5d46ed6260871c87	connadp	connadp.ko	vendor_dlkm	conn_pwr_init
84cc83dfbdb43095d3f4090fc734127cc2a71c024518bc8a5d46ed6260871c87	connadp	connadp.ko	vendor_dlkm	conn_pwr_register_event_cb
84cc83dfbdb43095d3f4090fc734127cc2a71c024518bc8a5d46ed6260871c87	connadp	connadp.ko	vendor_dlkm	conn_pwr_report_level_required
84cc83dfbdb43095d3f4090fc734127cc2a71c024518bc8a5d46ed6260871c87	connadp	connadp.ko	vendor_dlkm	conn_pwr_resume
84cc83dfbdb43095d3f4090fc734127cc2a71c024518bc8a5d46ed6260871c87	connadp	connadp.ko	vendor_dlkm	conn_pwr_send_msg
84cc83dfbdb43095d3f4090fc734127cc2a71c024518bc8a5d46ed6260871c87	connadp	connadp.ko	vendor_dlkm	conn_pwr_set_customer_level
84cc83dfbdb43095d3f4090fc734127cc2a71c024518bc8a5d46ed6260871c87	connadp	connadp.ko	vendor_dlkm	conn_pwr_set_thermal_level
84cc83dfbdb43095d3f4090fc734127cc2a71c024518bc8a5d46ed6260871c87	connadp	connadp.ko	vendor_dlkm	conn_pwr_suspend
84cc83dfbdb43095d3f4090fc734127cc2a71c024518bc8a5d46ed6260871c87	connadp	connadp.ko	vendor_dlkm	connectivity_export_conap_get_dfd_value_info
84cc83dfbdb43095d3f4090fc734127cc2a71c024518bc8a5d46ed6260871c87	connadp	connadp.ko	vendor_dlkm	connectivity_export_conap_scp_clr_dfd_buffer
84cc83dfbdb43095d3f4090fc734127cc2a71c024518bc8a5d46ed6260871c87	connadp	connadp.ko	vendor_dlkm	connectivity_export_conap_scp_deinit
84cc83dfbdb43095d3f4090fc734127cc2a71c024518bc8a5d46ed6260871c87	connadp	connadp.ko	vendor_dlkm	connectivity_export_conap_scp_init
84cc83dfbdb43095d3f4090fc734127cc2a71c024518bc8a5d46ed6260871c87	connadp	connadp.ko	vendor_dlkm	connectivity_export_conap_scp_state_change
84cc83dfbdb43095d3f4090fc734127cc2a71c024518bc8a5d46ed6260871c87	connadp	connadp.ko	vendor_dlkm	connectivity_export_conap_scp_trigger_cmd
84cc83dfbdb43095d3f4090fc734127cc2a71c024518bc8a5d46ed6260871c87	connadp	connadp.ko	vendor_dlkm	connectivity_export_conap_scp_trigger_dfd_cmd
84cc83dfbdb43095d3f4090fc734127cc2a71c024518bc8a5d46ed6260871c87	connadp	connadp.ko	vendor_dlkm	connectivity_export_dump_gpio_info
84cc83dfbdb43095d3f4090fc734127cc2a71c024518bc8a5d46ed6260871c87	connadp	connadp.ko	vendor_dlkm	connectivity_export_dump_thread_state
84cc83dfbdb43095d3f4090fc734127cc2a71c024518bc8a5d46ed6260871c87	connadp	connadp.ko	vendor_dlkm	connectivity_export_gpio_get_tristate_input
84cc83dfbdb43095d3f4090fc734127cc2a71c024518bc8a5d46ed6260871c87	connadp	connadp.ko	vendor_dlkm	connectivity_export_mmc_io_rw_direct
84cc83dfbdb43095d3f4090fc734127cc2a71c024518bc8a5d46ed6260871c87	connadp	connadp.ko	vendor_dlkm	connectivity_export_show_stack
84cc83dfbdb43095d3f4090fc734127cc2a71c024518bc8a5d46ed6260871c87	connadp	connadp.ko	vendor_dlkm	connectivity_export_tracing_record_cmdline
84cc83dfbdb43095d3f4090fc734127cc2a71c024518bc8a5d46ed6260871c87	connadp	connadp.ko	vendor_dlkm	connectivity_register_cmd_handler
84cc83dfbdb43095d3f4090fc734127cc2a71c024518bc8a5d46ed6260871c87	connadp	connadp.ko	vendor_dlkm	connectivity_register_dfd_handler
84cc83dfbdb43095d3f4090fc734127cc2a71c024518bc8a5d46ed6260871c87	connadp	connadp.ko	vendor_dlkm	connectivity_register_state_notifier
84cc83dfbdb43095d3f4090fc734127cc2a71c024518bc8a5d46ed6260871c87	connadp	connadp.ko	vendor_dlkm	connectivity_unregister_cmd_handler
84cc83dfbdb43095d3f4090fc734127cc2a71c024518bc8a5d46ed6260871c87	connadp	connadp.ko	vendor_dlkm	connectivity_unregister_dfd_handler
84cc83dfbdb43095d3f4090fc734127cc2a71c024518bc8a5d46ed6260871c87	connadp	connadp.ko	vendor_dlkm	connectivity_unregister_state_notifier
84cc83dfbdb43095d3f4090fc734127cc2a71c024518bc8a5d46ed6260871c87	connadp	connadp.ko	vendor_dlkm	mtk_wcn_cmb_sdio_pm_cb
84cc83dfbdb43095d3f4090fc734127cc2a71c024518bc8a5d46ed6260871c87	connadp	connadp.ko	vendor_dlkm	mtk_wcn_cmb_sdio_pm_data
84cc83dfbdb43095d3f4090fc734127cc2a71c024518bc8a5d46ed6260871c87	connadp	connadp.ko	vendor_dlkm	wifi_irq
84cc83dfbdb43095d3f4090fc734127cc2a71c024518bc8a5d46ed6260871c87	connadp	connadp.ko	vendor_dlkm	wmt_export_mtk_wcn_cmb_sdio_disable_eirq
84cc83dfbdb43095d3f4090fc734127cc2a71c024518bc8a5d46ed6260871c87	connadp	connadp.ko	vendor_dlkm	wmt_export_mtk_wcn_sdio_irq_flag_set
84cc83dfbdb43095d3f4090fc734127cc2a71c024518bc8a5d46ed6260871c87	connadp	connadp.ko	vendor_dlkm	wmt_export_platform_bridge_register
84cc83dfbdb43095d3f4090fc734127cc2a71c024518bc8a5d46ed6260871c87	connadp	connadp.ko	vendor_dlkm	wmt_export_platform_bridge_unregister
84cc83dfbdb43095d3f4090fc734127cc2a71c024518bc8a5d46ed6260871c87	connadp	connadp.ko	vendor_dlkm	wmt_export_platform_dbg_bridge_register
84cc83dfbdb43095d3f4090fc734127cc2a71c024518bc8a5d46ed6260871c87	connadp	connadp.ko	vendor_dlkm	wmt_export_platform_dbg_bridge_unregister
860f28409fdd59458640cd067fec6eb83f3e5ec00ca12782c0e152323a351fb6	hynitron	hynitron.ko	vendor_dlkm	tiny_tp_gesture_contorl
860f28409fdd59458640cd067fec6eb83f3e5ec00ca12782c0e152323a351fb6	hynitron	hynitron.ko	vendor_dlkm	tiny_tp_power_contorl
87728684e86598e79c2152d1c4c80c9f1e43a9b9360cc0581fe960bf0b88c719	ccd_rpmsg	ccd_rpmsg.ko	vendor_dlkm	ccd_ipi_register
87728684e86598e79c2152d1c4c80c9f1e43a9b9360cc0581fe960bf0b88c719	ccd_rpmsg	ccd_rpmsg.ko	vendor_dlkm	ccd_ipi_unregister
87728684e86598e79c2152d1c4c80c9f1e43a9b9360cc0581fe960bf0b88c719	ccd_rpmsg	ccd_rpmsg.ko	vendor_dlkm	ccd_master_destroy
87728684e86598e79c2152d1c4c80c9f1e43a9b9360cc0581fe960bf0b88c719	ccd_rpmsg	ccd_rpmsg.ko	vendor_dlkm	ccd_master_listen
87728684e86598e79c2152d1c4c80c9f1e43a9b9360cc0581fe960bf0b88c719	ccd_rpmsg	ccd_rpmsg.ko	vendor_dlkm	ccd_worker_read
87728684e86598e79c2152d1c4c80c9f1e43a9b9360cc0581fe960bf0b88c719	ccd_rpmsg	ccd_rpmsg.ko	vendor_dlkm	ccd_worker_write
87728684e86598e79c2152d1c4c80c9f1e43a9b9360cc0581fe960bf0b88c719	ccd_rpmsg	ccd_rpmsg.ko	vendor_dlkm	mtk_create_client_msgdevice
87728684e86598e79c2152d1c4c80c9f1e43a9b9360cc0581fe960bf0b88c719	ccd_rpmsg	ccd_rpmsg.ko	vendor_dlkm	mtk_destroy_client_msgdevice
87728684e86598e79c2152d1c4c80c9f1e43a9b9360cc0581fe960bf0b88c719	ccd_rpmsg	ccd_rpmsg.ko	vendor_dlkm	mtk_get_client_msgdevice
87728684e86598e79c2152d1c4c80c9f1e43a9b9360cc0581fe960bf0b88c719	ccd_rpmsg	ccd_rpmsg.ko	vendor_dlkm	mtk_rpmsg_create_rproc_subdev
87728684e86598e79c2152d1c4c80c9f1e43a9b9360cc0581fe960bf0b88c719	ccd_rpmsg	ccd_rpmsg.ko	vendor_dlkm	mtk_rpmsg_destroy_rpmsgdev
